lambda_per_day,total_demand,demand_ratio,high_balk,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
35,70,2.1875,0.6,24,0.8375,0.3829512051734274,9771,10942.0,7.164815512048193,7.638957475994513,0.16723495982755243,25515,21248,25515,4267,0,9580,1897,0
35,70,2.1875,0.6,25,0.8417808219178082,0.390274908628635,9824,10981.0,7.114838347972341,7.546718576195773,0.14969013189257904,25172,21404,25172,3768,0,9724,1856,0
35,70,2.1875,0.6,26,0.842722602739726,0.3887290640394089,9864,10990.0,7.15379916357314,7.613004926108374,0.1613399014778325,25375,21281,25375,4094,0,9587,1830,0
35,70,2.1875,0.6,27,0.8382705479452055,0.38523236612408585,9798,10920.0,7.179527186761229,7.654596209797909,0.16843595187544233,25434,21150,25434,4284,0,9477,1875,0
35,70,2.1875,0.6,28,0.8434075342465753,0.3875630119722747,9841,11011.0,7.175664862320546,7.636932892249527,0.16331915563957153,25392,21245,25392,4147,0,9573,1831,0
35,70,2.1875,0.6,29,0.8450342465753424,0.3835004274500661,9869,11008.0,7.132680652680652,7.610010103365198,0.16647237118209374,25734,21450,25734,4284,0,9759,1822,0
35,70,2.1875,0.6,30,0.8375856164383562,0.38201016816581934,9768,10925.0,7.168517647058824,7.646890887759093,0.1689479859210012,25570,21250,25570,4320,0,9574,1908,0
35,70,2.1875,0.7,1,0.8443493150684932,0.382334702736222,9865,11015.0,7.120751680393828,7.642547089372917,0.18122626153011395,25802,21126,25802,4676,0,9454,1807,0
35,70,2.1875,0.7,2,0.8436643835616439,0.38772067477442135,9883,11009.0,7.092213596800753,7.575323656335818,0.16614358571989016,25490,21255,25490,4235,0,9552,1820,0
35,70,2.1875,0.7,3,0.8482020547945206,0.3858053482587065,9926,11048.0,7.078723205092203,7.574004975124378,0.16954291044776118,25728,21366,25728,4362,0,9669,1771,0
35,70,2.1875,0.7,4,0.8417808219178082,0.3871056456999175,9853,10961.0,7.064672177343604,7.5445330609358425,0.16347778257965662,25453,21292,25453,4161,0,9600,1839,0
35,70,2.1875,0.7,5,0.8363013698630137,0.3842556201855054,9777,10915.0,7.103686854326604,7.597940575381229,0.17064926898286434,25444,21102,25444,4342,0,9419,1906,0
35,70,2.1875,0.7,6,0.8418664383561644,0.38890643505724437,9851,10967.0,7.11035758323058,7.594512435846822,0.1675483616265298,25330,21086,25330,4244,0,9403,1832,0
35,70,2.1875,0.7,7,0.8397260273972603,0.37886229165861013,9797,10959.0,7.1446275105645505,7.674426698634905,0.18554468463591012,25859,21061,25859,4798,0,9398,1866,0
35,70,2.1875,0.7,8,0.8331335616438356,0.3845668048154727,9743,10891.0,7.131624094548227,7.6242352476810735,0.1717387014012236,25335,20984,25335,4351,0,9292,1949,0
35,70,2.1875,0.7,9,0.8392979452054794,0.38148018512036713,9809,10935.0,7.085809198521499,7.577684439777545,0.1687862170886322,25713,21373,25713,4340,0,9681,1883,0
35,70,2.1875,0.7,10,0.843236301369863,0.38681094644397396,9866,10996.0,7.066900913562895,7.54540108209833,0.16313808515643377,25506,21345,25506,4161,0,9657,1822,0
35,70,2.1875,0.7,11,0.8412671232876713,0.3823724062755479,9822,10977.0,7.1007697029796475,7.609802623895356,0.17557519367773583,25687,21177,25687,4510,0,9509,1846,0
35,70,2.1875,0.7,12,0.8424657534246576,0.38527477689055895,9843,10992.0,7.082718081354338,7.5717864412087055,0.1676452168467199,25548,21265,25548,4283,0,9604,1818,0
35,70,2.1875,0.7,13,0.8413527397260274,0.3848470625048893,9839,10975.0,7.119200604743456,7.6149964796996015,0.1721035750606274,25566,21166,25566,4400,0,9490,1837,0
35,70,2.1875,0.7,14,0.8439212328767123,0.3855294117647059,9831,10987.0,7.087643949405324,7.580117647058824,0.16909803921568628,25500,21188,25500,4312,0,9527,1830,0
35,70,2.1875,0.7,15,0.8444349315068493,0.38822371012209533,9857,11004.0,7.073002948195985,7.536549822764868,0.15836943678613627,25390,21369,25390,4021,0,9706,1806,0
35,70,2.1875,0.7,16,0.8406678082191781,0.3891733142834464,9806,10966.0,7.0798691757121865,7.555026392030797,0.1627177838631583,25197,21097,25197,4100,0,9418,1873,0
35,70,2.1875,0.7,17,0.8377568493150684,0.3801868431296224,9767,10908.0,7.103110734622806,7.603892565200467,0.17286882055274425,25690,21249,25690,4441,0,9560,1922,0
35,70,2.1875,0.7,18,0.8428938356164384,0.3851229988285826,9863,11004.0,7.058302651815258,7.535337758688012,0.16216321749316673,25610,21457,25610,4153,0,9764,1830,0
35,70,2.1875,0.7,19,0.8434075342465753,0.38485816708229426,9877,11015.0,7.097579353866441,7.598581670822942,0.1726153366583541,25664,21234,25664,4430,0,9537,1820,0
35,70,2.1875,0.7,20,0.8345034246575342,0.381015625,9754,10886.0,7.118433484504913,7.6173046875,0.173125,25600,21168,25600,4432,0,9483,1931,0
35,70,2.1875,0.7,21,0.844263698630137,0.39019274152056044,9859,10988.0,7.080621683805231,7.53932006174061,0.15712193770530733,25267,21297,25267,3970,0,9599,1839,0
35,70,2.1875,0.7,22,0.8326198630136986,0.3783374140142241,9735,10872.0,7.108964087095862,7.616027359993782,0.17539155104737475,25731,21218,25731,4513,0,9531,1952,0
35,70,2.1875,0.7,23,0.8406678082191781,0.3823632334072087,9834,10974.0,7.086473044620654,7.58559819588631,0.17131303705431783,25719,21313,25719,4406,0,9614,1865,0
35,70,2.1875,0.7,24,0.8355308219178083,0.38016142238858347,9750,10906.0,7.12855318545145,7.632822552345304,0.17561508168596718,25647,21143,25647,4504,0,9473,1920,0
35,70,2.1875,0.7,25,0.8420376712328768,0.38296876827699144,9822,10985.0,7.094212082805239,7.586384372441221,0.16937653526728272,25647,21303,25647,4344,0,9627,1854,0
35,70,2.1875,0.7,26,0.8409246575342466,0.3847752764922739,9811,10986.0,7.069974256962322,7.544905482782964,0.16209114440348263,25498,21365,25498,4133,0,9689,1865,0
35,70,2.1875,0.7,27,0.8369006849315068,0.38087444470423193,9774,10924.0,7.134722420436706,7.652910918868366,0.18085106382978725,25662,21021,25662,4641,0,9364,1883,0
35,70,2.1875,0.7,28,0.8451198630136987,0.3875344081793158,9855,11009.0,7.098996782131365,7.5893039716869835,0.16901297679905622,25430,21132,25430,4298,0,9461,1816,0
35,70,2.1875,0.7,29,0.8357876712328767,0.38591638346637164,9766,10904.0,7.071149409050243,7.542084881055876,0.16079190705761479,25306,21237,25306,4069,0,9546,1925,0
35,70,2.1875,0.7,30,0.8375,0.38293790619372015,9781,10908.0,7.115967421157307,7.615496045728604,0.17320491739096391,25542,21118,25542,4424,0,9433,1904,0
35,70,2.1875,0.8,1,0.8371575342465754,0.38015243428215895,9776,10934.0,7.063075462743237,7.59367708819412,0.18066573339555142,25716,21070,25716,4646,0,9404,1890,0
35,70,2.1875,0.8,2,0.8431506849315068,0.3885272418826686,9848,10988.0,7.054572062502951,7.538446364461278,0.1642797964256125,25347,21183,25347,4164,0,9494,1841,0
35,70,2.1875,0.8,3,0.842208904109589,0.38946702014007045,9843,10972.0,7.050456986714407,7.52277133699996,0.16013136548886164,25273,21226,25273,4047,0,9545,1838,0
35,70,2.1875,0.8,4,0.8433219178082192,0.3839323961213443,9859,10985.0,7.039040740216211,7.557459402624713,0.1750846995599517,25679,21183,25679,4496,0,9494,1830,0
35,70,2.1875,0.8,5,0.8372431506849315,0.38209188660801563,9772,10937.0,7.077270351185668,7.595190615835777,0.17720430107526883,25575,21043,25575,4532,0,9376,1895,0
35,70,2.1875,0.8,6,0.8405821917808219,0.3869176544717048,9825,10950.0,7.052806219188472,7.551529949198598,0.16921986374197615,25393,21096,25393,4297,0,9420,1851,0
35,70,2.1875,0.8,7,0.8419520547945205,0.38385888229784576,9836,10979.0,7.068960587141972,7.599828285981892,0.18111926319075866,25624,20983,25624,4641,0,9312,1835,0
35,70,2.1875,0.8,8,0.8468321917808219,0.39077324478178366,9885,11011.0,7.058719961931954,7.556491144845035,0.1692362428842505,25296,21015,25296,4281,0,9328,1802,0
35,70,2.1875,0.8,9,0.8472602739726027,0.3883911027273442,9883,11033.0,7.030867106503298,7.523972333569127,0.1660771830543111,25446,21220,25446,4226,0,9555,1782,0
35,70,2.1875,0.8,10,0.8362157534246575,0.3812285892245406,9793,10912.0,7.050883492393461,7.570032700093429,0.1760355029585799,25688,21166,25688,4522,0,9477,1896,0
35,70,2.1875,0.8,11,0.8446917808219178,0.38814026792750195,9851,11011.0,7.0726737282097565,7.571749408983451,0.17048857368006304,25380,21053,25380,4327,0,9378,1824,0
35,70,2.1875,0.8,12,0.8389554794520548,0.38117674545383745,9789,10961.0,7.071279620853081,7.59370741014758,0.17838090417039834,25681,21100,25681,4581,0,9440,1871,0
35,70,2.1875,0.8,13,0.8456335616438356,0.38631570725611186,9892,11036.0,7.036893753538403,7.547215496368039,0.1722252597047567,25606,21196,25606,4410,0,9506,1798,0
35,70,2.1875,0.8,14,0.8405821917808219,0.38344983793493964,9819,10974.0,7.0569731527678785,7.581286367009021,0.17815441090326864,25607,21045,25607,4562,0,9377,1849,0
35,70,2.1875,0.8,15,0.844263698630137,0.3866143277723258,9849,10988.0,7.026595244807819,7.515996074582924,0.1645927379784102,25475,21282,25475,4193,0,9598,1835,0
35,70,2.1875,0.8,16,0.8382705479452055,0.37779237844940866,9775,10929.0,7.077006970458533,7.61756976115019,0.18493468346602768,25874,21089,25874,4785,0,9423,1891,0
35,70,2.1875,0.8,17,0.8359589041095891,0.37949395623615373,9764,10919.0,7.061454631603885,7.589568191534844,0.17971938279762137,25729,21105,25729,4624,0,9422,1919,0
35,70,2.1875,0.8,18,0.849486301369863,0.3876011413829496,9916,11070.0,7.020865425010503,7.505296485947699,0.16260798186295586,25583,21423,25583,4160,0,9738,1769,0
35,70,2.1875,0.8,19,0.8386130136986302,0.3826134457060361,9806,10945.0,7.08083118863788,7.610129150571618,0.181318038159897,25629,20982,25629,4647,0,9309,1867,0
35,70,2.1875,0.8,20,0.8402397260273973,0.38499273968839526,9810,10983.0,7.06440742322844,7.572701228366234,0.1731486205407951,25481,21069,25481,4412,0,9392,1867,0
35,70,2.1875,0.8,21,0.8401541095890411,0.37767678323833,9806,10949.0,7.08867206092337,7.644161146202434,0.1908026498228316,25964,21010,25964,4954,0,9352,1852,0
35,70,2.1875,0.8,22,0.8436643835616439,0.38615101577484634,9865,11008.0,7.0422116247226025,7.547931263944886,0.1709789799193643,25547,21179,25547,4368,0,9498,1816,0
35,70,2.1875,0.8,23,0.8392979452054794,0.37844621206270757,9801,10922.0,7.079156797726196,7.619159780678045,0.1848791412464283,25898,21110,25898,4788,0,9429,1880,0
35,70,2.1875,0.8,24,0.8394691780821918,0.37991537595590236,9787,10961.0,7.044764831009218,7.5731532161018595,0.17879740693296067,25761,21155,25761,4606,0,9489,1879,0
35,70,2.1875,0.8,25,0.8476883561643835,0.3911635803687764,9907,11057.0,7.028361789191477,7.505428988826154,0.16054013503375844,25327,21261,25327,4066,0,9573,1781,0
35,70,2.1875,0.8,26,0.8384417808219178,0.3784806704514734,9800,10948.0,7.048291443095171,7.578032672923184,0.17946935465183642,25893,21246,25893,4647,0,9556,1890,0
35,70,2.1875,0.8,27,0.8408390410958904,0.3807124307143688,9822,10982.0,7.075799390940236,7.6179309275553315,0.1853947827435172,25799,21016,25799,4783,0,9342,1852,0
35,70,2.1875,0.8,28,0.8398972602739726,0.38077131993481805,9814,10963.0,7.053933860055826,7.58396058042989,0.17990998680841158,25774,21137,25774,4637,0,9462,1861,0
35,70,2.1875,0.8,29,0.8406678082191781,0.38942574257425744,9833,10963.0,7.035633270321361,7.515801980198019,0.16198019801980199,25250,21160,25250,4090,0,9479,1848,0
35,70,2.1875,0.8,30,0.8360445205479452,0.38115891063962803,9755,10906.0,7.078196564885496,7.607119134138241,0.1810260618137772,25593,20960,25593,4633,0,9290,1915,0
35,70,2.1875,0.9,1,0.8346746575342465,0.37855920336082155,9732,10907.0,7.035310936383131,7.579975105025673,0.1837171308542088,25708,20985,25708,4723,0,9336,1917,0
35,70,2.1875,0.9,2,0.8380993150684931,0.3828647401556329,9791,10950.0,7.018111132182818,7.540609236303914,0.17522386892425604,25573,21092,25573,4481,0,9415,1886,0
35,70,2.1875,0.9,3,0.8392123287671233,0.3853499430188234,9806,10962.0,7.008773593853742,7.521397414233505,0.17137580068377412,25447,21086,25447,4361,0,9407,1873,0
35,70,2.1875,0.9,4,0.8376712328767123,0.38805437755142486,9791,10915.0,7.015664309109033,7.508184376362411,0.16503507589869604,25231,21067,25231,4164,0,9382,1894,0
35,70,2.1875,0.9,5,0.8421232876712329,0.3857780562299319,9852,10990.0,7.002837818663387,7.518638891064296,0.17209648367139166,25538,21143,25538,4395,0,9455,1836,0
35,70,2.1875,0.9,6,0.8423801369863013,0.38560018792576933,9849,10955.0,7.01904943327936,7.549369665648736,0.17790306162399186,25542,20998,25542,4544,0,9314,1835,0
35,70,2.1875,0.9,7,0.8384417808219178,0.38311790050920486,9781,10933.0,7.018448777232207,7.550176263219742,0.17833920877399137,25530,20977,25530,4553,0,9297,1899,0
35,70,2.1875,0.9,8,0.8402397260273973,0.38137239664283495,9815,10961.0,7.036861958649668,7.588708423997513,0.18623717749456015,25736,20943,25736,4793,0,9271,1857,0
35,70,2.1875,0.9,9,0.8455479452054795,0.38594438594438596,9896,11018.0,7.011243386243386,7.532623532623533,0.17444717444717445,25641,21168,25641,4473,0,9460,1812,0
35,70,2.1875,0.9,10,0.8429794520547945,0.38649391440910874,9844,10986.0,6.994141824538196,7.501963093835886,0.16894385551629368,25470,21167,25470,4303,0,9484,1839,0
35,70,2.1875,0.9,11,0.8346746575342465,0.3823402502647786,9747,10892.0,7.047285967517846,7.582395167300827,0.18122621896206803,25493,20873,25493,4620,0,9189,1937,0
35,70,2.1875,0.9,12,0.8400684931506849,0.3837286546051346,9820,10954.0,7.003308754017772,7.522644679770232,0.17330311437614787,25591,21156,25591,4435,0,9467,1869,0
35,70,2.1875,0.9,13,0.8398116438356165,0.384929196249951,9813,10974.0,7.007401784019738,7.525909073078885,0.17326324873494686,25493,21076,25493,4417,0,9396,1867,0
35,70,2.1875,0.9,14,0.8397260273972603,0.38310243902439023,9817,10948.0,7.034520521855061,7.569521951219512,0.18040975609756096,25625,21002,25625,4623,0,9314,1871,0
35,70,2.1875,0.9,15,0.8462328767123287,0.3848312417179827,9874,11037.0,6.991104626535511,7.508379452802245,0.17191519214280146,25658,21247,25658,4411,0,9575,1798,0
35,70,2.1875,0.9,16,0.8385273972602739,0.38332615420762034,9789,10938.0,7.01844262295082,7.550025453263892,0.17829032384383445,25537,20984,25537,4553,0,9294,1901,0
35,70,2.1875,0.9,17,0.8416095890410958,0.38902950249149726,9837,10956.0,7.0158835208471215,7.5035197342402915,0.1634105829312663,25286,21154,25286,4132,0,9458,1859,0
35,70,2.1875,0.9,18,0.8420376712328768,0.3860838886711094,9849,10996.0,6.99092021076402,7.492708741669933,0.16675813406507253,25510,21256,25510,4254,0,9562,1845,0
35,70,2.1875,0.9,19,0.8452054794520548,0.38460041262797307,9880,11036.0,7.014665138052928,7.5672466814589905,0.18509868036902954,25689,20934,25689,4755,0,9246,1808,0
35,70,2.1875,0.9,20,0.8444349315068493,0.3872522134294445,9885,11007.0,7.033052340810592,7.559468776933323,0.1774269372404607,25526,20997,25526,4529,0,9297,1815,0
35,70,2.1875,0.9,21,0.8410102739726028,0.38514653379889363,9817,10961.0,7.004083570750238,7.52465769547648,0.17376123033465415,25489,21060,25489,4429,0,9386,1857,0
35,70,2.1875,0.9,22,0.8369006849315068,0.38262230919765167,9776,10937.0,6.987653152940063,7.507710371819961,0.17264187866927594,25550,21139,25550,4411,0,9455,1908,0
35,70,2.1875,0.9,23,0.8421232876712329,0.38535268573217013,9850,10996.0,6.988315665488811,7.499197996948476,0.16963342592230352,25561,21225,25561,4336,0,9536,1839,0
35,70,2.1875,0.9,24,0.8425513698630137,0.3825748735900428,9836,10997.0,7.0260778528599985,7.56927265655387,0.1826526643329444,25710,21014,25710,4696,0,9325,1853,0
35,70,2.1875,0.9,25,0.8482876712328767,0.3908535383402326,9914,11056.0,6.987730926526583,7.473684210526316,0.16132465996451803,25365,21273,25365,4092,0,9582,1777,0
35,70,2.1875,0.9,26,0.8396404109589041,0.39076751503564744,9811,10977.0,7.004628317748182,7.473851913808898,0.15664953996893297,25107,21174,25107,3933,0,9500,1863,0
35,70,2.1875,0.9,27,0.84375,0.38267428749173765,9842,10996.0,7.022141802771297,7.568412457716085,0.18344414635094677,25719,21001,25719,4718,0,9334,1825,0
35,70,2.1875,0.9,28,0.8415239726027397,0.3835328057385677,9838,10965.0,7.031208436253087,7.563486803633387,0.1792912557015321,25651,21052,25651,4599,0,9365,1849,0
35,70,2.1875,0.9,29,0.8466609589041096,0.38626442157779856,9910,11026.0,7.008032508032508,7.531883380106018,0.17508574992204554,25656,21164,25656,4492,0,9468,1786,0
35,70,2.1875,0.9,30,0.8476027397260274,0.38746773057967615,9906,11017.0,7.0625868596348305,7.602479856058828,0.18379879527497459,25566,20867,25566,4699,0,9177,1784,0
50,100,3.125,0.0,1,0.8416095890410958,0.27105721152518025,9812,10965.0,9.47384096876592,9.47384096876592,0.0,36199,25517,25517,0,10682,13812,1858,35
50,100,3.125,0.0,2,0.8434931506849315,0.2678878545494254,9813,10982.0,9.44468184290265,9.44468184290265,0.0,36631,25742,25742,0,10889,14081,1816,32
50,100,3.125,0.0,3,0.8382705479452055,0.2669032346117101,9778,10915.0,9.451634215537679,9.451634215537679,0.0,36635,25731,25731,0,10904,14037,1879,37
50,100,3.125,0.0,4,0.8459760273972603,0.26748926455400335,9842,11023.0,9.43265718504702,9.43265718504702,0.0,36794,25734,25734,0,11060,14065,1792,35
50,100,3.125,0.0,5,0.8371575342465754,0.2679297089511258,9758,10902.0,9.467685623399799,9.467685623399799,0.0,36420,25778,25778,0,10642,14080,1907,33
50,100,3.125,0.0,6,0.8412671232876713,0.2690744301016204,9797,10960.0,9.464466807083236,9.464466807083236,0.0,36410,25638,25638,0,10772,13966,1844,31
50,100,3.125,0.0,7,0.8435787671232877,0.2710015153602425,9836,10987.0,9.470489760959277,9.470489760959277,0.0,36295,25686,25686,0,10609,14004,1810,36
50,100,3.125,0.0,8,0.8419520547945205,0.2708597584514421,9823,10962.0,9.492981007431874,9.492981007431874,0.0,36266,25431,25431,0,10835,13748,1833,27
50,100,3.125,0.0,9,0.8397260273972603,0.2676650149204698,9777,10927.0,9.428077401305565,9.428077401305565,0.0,36527,25736,25736,0,10791,14058,1867,34
50,100,3.125,0.0,10,0.8406678082191781,0.2701258641108265,9808,10964.0,9.442818217205138,9.442818217205138,0.0,36309,25690,25690,0,10619,13998,1839,45
50,100,3.125,0.0,11,0.8358732876712329,0.2676424464192368,9728,10847.0,9.467975652856863,9.467975652856863,0.0,36347,25465,25465,0,10882,13783,1918,36
50,100,3.125,0.0,12,0.8408390410958904,0.270471875345342,9790,10932.0,9.469860715539776,9.469860715539776,0.0,36196,25631,25631,0,10565,13960,1853,28
50,100,3.125,0.0,13,0.8382705479452055,0.2698052666519141,9754,10921.0,9.44648294168163,9.44648294168163,0.0,36152,25618,25618,0,10534,13950,1887,27
50,100,3.125,0.0,14,0.8350171232876712,0.2653455644173449,9748,10885.0,9.487429731417864,9.487429731417864,0.0,36737,25616,25616,0,11121,13920,1918,30
50,100,3.125,0.0,15,0.8434931506849315,0.2691370196916167,9827,10968.0,9.437408066888596,9.437408066888596,0.0,36513,25834,25834,0,10679,14155,1819,33
50,100,3.125,0.0,16,0.844777397260274,0.26783822690604886,9861,10994.0,9.41625959525471,9.41625959525471,0.0,36817,25794,25794,0,11023,14103,1795,35
50,100,3.125,0.0,17,0.8373287671232876,0.2675209922616761,9749,10911.0,9.465814125238076,9.465814125238076,0.0,36442,25727,25727,0,10715,14048,1892,38
50,100,3.125,0.0,18,0.8466609589041096,0.26977975491935263,9885,11035.0,9.451256281407035,9.451256281407035,0.0,36641,25870,25870,0,10771,14176,1769,40
50,100,3.125,0.0,19,0.8426369863013699,0.2686179661665437,9829,10990.0,9.448418586489652,9.448418586489652,0.0,36591,25610,25610,0,10981,13928,1819,34
50,100,3.125,0.0,20,0.8420376712328768,0.26864443957008116,9798,10944.0,9.480015612802498,9.480015612802498,0.0,36472,25620,25620,0,10852,13943,1852,27
50,100,3.125,0.0,21,0.8408390410958904,0.2673186188811189,9786,10942.0,9.45090625609043,9.45090625609043,0.0,36608,25655,25655,0,10953,13984,1854,31
50,100,3.125,0.0,22,0.8452054794520548,0.2711365449693235,9855,11002.0,9.443103314445393,9.443103314445393,0.0,36347,25766,25766,0,10581,14082,1796,33
50,100,3.125,0.0,23,0.8405821917808219,0.2668666484865012,9786,10914.0,9.432201423267326,9.432201423267326,0.0,36670,25856,25856,0,10814,14177,1864,29
