h1,h2,tau1,tau2,balk_high,arrival_rate,mean,std,n,se,ci95,metric
2,12,12,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
2,12,12,12,0.5,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,12,12,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
2,12,12,12,0.7,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,13,5,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,5,9,0.3,50,0.870439497716895,0.009047390056429606,30,0.001651819873484811,0.0032375669520302297,average_utilization
2,13,5,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,5,9,0.5,50,0.8705136986301371,0.009134020338855032,30,0.0016676363267672941,0.0032685672004638964,average_utilization
2,13,5,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,5,9,0.7,50,0.8709731735159817,0.009023038782693928,30,0.0016473739595084728,0.0032288529606366067,average_utilization
2,13,5,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,5,12,0.3,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,13,5,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,5,12,0.5,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,13,5,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,5,12,0.7,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,13,9,5,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,9,5,0.3,50,0.9998373287671233,0.00014803612450627073,30,2.7027574905909266e-05,5.2974046815582164e-05,average_utilization
2,13,9,5,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,9,5,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
2,13,9,5,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,9,5,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
2,13,9,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,9,9,0.3,50,0.870439497716895,0.009047390056429606,30,0.001651819873484811,0.0032375669520302297,average_utilization
2,13,9,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,9,9,0.5,50,0.8705136986301371,0.009134020338855032,30,0.0016676363267672941,0.0032685672004638964,average_utilization
2,13,9,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,9,9,0.7,50,0.8709731735159817,0.009023038782693928,30,0.0016473739595084728,0.0032288529606366067,average_utilization
2,13,12,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,12,12,0.3,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,13,12,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,12,12,0.5,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,13,12,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
2,13,12,12,0.7,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,14,5,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,5,9,0.3,50,0.870439497716895,0.009047390056429606,30,0.001651819873484811,0.0032375669520302297,average_utilization
2,14,5,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,5,9,0.5,50,0.8705136986301371,0.009134020338855032,30,0.0016676363267672941,0.0032685672004638964,average_utilization
2,14,5,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,5,9,0.7,50,0.8709731735159817,0.009023038782693928,30,0.0016473739595084728,0.0032288529606366067,average_utilization
2,14,5,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,5,12,0.3,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,14,5,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,5,12,0.5,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,14,5,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,5,12,0.7,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,14,9,5,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,9,5,0.3,50,0.9998373287671233,0.00014803612450627073,30,2.7027574905909266e-05,5.2974046815582164e-05,average_utilization
2,14,9,5,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,9,5,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
2,14,9,5,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,9,5,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
2,14,9,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,9,9,0.3,50,0.870439497716895,0.009047390056429606,30,0.001651819873484811,0.0032375669520302297,average_utilization
2,14,9,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,9,9,0.5,50,0.8705136986301371,0.009134020338855032,30,0.0016676363267672941,0.0032685672004638964,average_utilization
2,14,9,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,9,9,0.7,50,0.8709731735159817,0.009023038782693928,30,0.0016473739595084728,0.0032288529606366067,average_utilization
2,14,12,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,12,12,0.3,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,14,12,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,12,12,0.5,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
2,14,12,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
2,14,12,12,0.7,50,0.8697773972602739,0.00917197508658602,30,0.001674565883932854,0.003282149132508394,average_utilization
3,2,5,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,5,9,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,5,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,5,9,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,5,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,5,9,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,5,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,5,12,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,5,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,5,12,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,5,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,5,12,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,9,5,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,9,5,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,9,5,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,9,5,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,9,5,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,9,5,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,9,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,9,9,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,9,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,9,9,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,9,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,9,9,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,12,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,12,12,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,12,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,12,12,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,2,12,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,2,12,12,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,5,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,5,9,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,5,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,5,9,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,5,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,5,9,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,5,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,5,12,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,5,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,5,12,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,5,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,5,12,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,9,5,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,9,5,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,9,5,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,9,5,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,9,5,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,9,5,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,9,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,9,9,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,9,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,9,9,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,9,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,9,9,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,12,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,12,12,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,12,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,12,12,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,3,12,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,3,12,12,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,5,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,5,9,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,5,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,5,9,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,5,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,5,9,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,5,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,5,12,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,5,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,5,12,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,5,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,5,12,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,9,5,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,9,5,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,9,5,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,9,5,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,9,5,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,9,5,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,9,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,9,9,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,9,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,9,9,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,9,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,9,9,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,12,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,12,12,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,12,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,12,12,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,4,12,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,4,12,12,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,5,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,5,9,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,5,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,5,9,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,5,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,5,9,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,5,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,5,12,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,5,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,5,12,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,5,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,5,12,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,9,5,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,9,5,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,9,5,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,9,5,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,9,5,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,9,5,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,9,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,9,9,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,9,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,9,9,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,9,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,9,9,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,12,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,12,12,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,12,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,12,12,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,5,12,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,5,12,12,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,5,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,5,9,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,5,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,5,9,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,5,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,5,9,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,5,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,5,12,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,5,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,5,12,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,5,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,5,12,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,9,5,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,9,5,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,9,5,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,9,5,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,9,5,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,9,5,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,9,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,9,9,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,9,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,9,9,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,9,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,9,9,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,12,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,12,12,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,12,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,12,12,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,6,12,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,6,12,12,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,5,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,5,9,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,5,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,5,9,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,5,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,5,9,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,5,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,5,12,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,5,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,5,12,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,5,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,5,12,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,9,5,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,9,5,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,9,5,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,9,5,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,9,5,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,9,5,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,9,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,9,9,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,9,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,9,9,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,9,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,9,9,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,12,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,12,12,0.3,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,12,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,12,12,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,7,12,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,7,12,12,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,8,5,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,5,9,0.3,50,0.8682705479452054,0.00517173532831659,30,0.0009442253669217942,0.0018506817191667167,average_utilization
3,8,5,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,5,9,0.5,50,0.8682705479452054,0.00517173532831659,30,0.0009442253669217942,0.0018506817191667167,average_utilization
3,8,5,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,5,9,0.7,50,0.8682705479452054,0.00517173532831659,30,0.0009442253669217942,0.0018506817191667167,average_utilization
3,8,5,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,5,12,0.3,50,0.8682705479452054,0.00517173532831659,30,0.0009442253669217942,0.0018506817191667167,average_utilization
3,8,5,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,5,12,0.5,50,0.8682705479452054,0.00517173532831659,30,0.0009442253669217942,0.0018506817191667167,average_utilization
3,8,5,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,5,12,0.7,50,0.8682705479452054,0.00517173532831659,30,0.0009442253669217942,0.0018506817191667167,average_utilization
3,8,9,5,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,9,5,0.3,50,0.9995861872146119,0.00029494603419483065,30,5.384953205839961e-05,0.00010554508283446323,average_utilization
3,8,9,5,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,9,5,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,8,9,5,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,9,5,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,8,9,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,9,9,0.3,50,0.8682705479452054,0.00517173532831659,30,0.0009442253669217942,0.0018506817191667167,average_utilization
3,8,9,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,9,9,0.5,50,0.8682705479452054,0.00517173532831659,30,0.0009442253669217942,0.0018506817191667167,average_utilization
3,8,9,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,9,9,0.7,50,0.8682705479452054,0.00517173532831659,30,0.0009442253669217942,0.0018506817191667167,average_utilization
3,8,12,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,12,12,0.3,50,0.8682705479452054,0.00517173532831659,30,0.0009442253669217942,0.0018506817191667167,average_utilization
3,8,12,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,12,12,0.5,50,0.8682705479452054,0.00517173532831659,30,0.0009442253669217942,0.0018506817191667167,average_utilization
3,8,12,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,8,12,12,0.7,50,0.8682705479452054,0.00517173532831659,30,0.0009442253669217942,0.0018506817191667167,average_utilization
3,9,5,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,5,9,0.3,50,0.849046803652968,0.004999272658977655,30,0.0009127381354802978,0.0017889667455413837,average_utilization
3,9,5,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,5,9,0.5,50,0.849046803652968,0.004999272658977655,30,0.0009127381354802978,0.0017889667455413837,average_utilization
3,9,5,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,5,9,0.7,50,0.849046803652968,0.004999272658977655,30,0.0009127381354802978,0.0017889667455413837,average_utilization
3,9,5,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,5,12,0.3,50,0.849046803652968,0.004999272658977655,30,0.0009127381354802978,0.0017889667455413837,average_utilization
3,9,5,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,5,12,0.5,50,0.849046803652968,0.004999272658977655,30,0.0009127381354802978,0.0017889667455413837,average_utilization
3,9,5,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,5,12,0.7,50,0.849046803652968,0.004999272658977655,30,0.0009127381354802978,0.0017889667455413837,average_utilization
3,9,9,5,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,9,5,0.3,50,0.9995861872146119,0.00029494603419483065,30,5.384953205839961e-05,0.00010554508283446323,average_utilization
3,9,9,5,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,9,5,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,9,9,5,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,9,5,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,9,9,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,9,9,0.3,50,0.849046803652968,0.004999272658977655,30,0.0009127381354802978,0.0017889667455413837,average_utilization
3,9,9,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,9,9,0.5,50,0.849046803652968,0.004999272658977655,30,0.0009127381354802978,0.0017889667455413837,average_utilization
3,9,9,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,9,9,0.7,50,0.849046803652968,0.004999272658977655,30,0.0009127381354802978,0.0017889667455413837,average_utilization
3,9,12,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,12,12,0.3,50,0.849046803652968,0.004999272658977655,30,0.0009127381354802978,0.0017889667455413837,average_utilization
3,9,12,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,12,12,0.5,50,0.849046803652968,0.004999272658977655,30,0.0009127381354802978,0.0017889667455413837,average_utilization
3,9,12,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,9,12,12,0.7,50,0.849046803652968,0.004999272658977655,30,0.0009127381354802978,0.0017889667455413837,average_utilization
3,10,5,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,5,9,0.3,50,0.847791095890411,0.006146578495435371,30,0.0011222065644753724,0.00219952486637173,average_utilization
3,10,5,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,5,9,0.5,50,0.847791095890411,0.006146578495435371,30,0.0011222065644753724,0.00219952486637173,average_utilization
3,10,5,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,5,9,0.7,50,0.847791095890411,0.006146578495435371,30,0.0011222065644753724,0.00219952486637173,average_utilization
3,10,5,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,5,12,0.3,50,0.847791095890411,0.006146578495435371,30,0.0011222065644753724,0.00219952486637173,average_utilization
3,10,5,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,5,12,0.5,50,0.847791095890411,0.006146578495435371,30,0.0011222065644753724,0.00219952486637173,average_utilization
3,10,5,12,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,5,12,0.7,50,0.847791095890411,0.006146578495435371,30,0.0011222065644753724,0.00219952486637173,average_utilization
3,10,9,5,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,9,5,0.3,50,0.9995861872146119,0.00029494603419483065,30,5.384953205839961e-05,0.00010554508283446323,average_utilization
3,10,9,5,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,9,5,0.5,50,1.0,0.0,30,0.0,0.0,average_utilization
3,10,9,5,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,9,5,0.7,50,1.0,0.0,30,0.0,0.0,average_utilization
3,10,9,9,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,9,9,0.3,50,0.847791095890411,0.006146578495435371,30,0.0011222065644753724,0.00219952486637173,average_utilization
3,10,9,9,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,9,9,0.5,50,0.847791095890411,0.006146578495435371,30,0.0011222065644753724,0.00219952486637173,average_utilization
3,10,9,9,0.7,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,9,9,0.7,50,0.847791095890411,0.006146578495435371,30,0.0011222065644753724,0.00219952486637173,average_utilization
3,10,12,12,0.3,25,1.0,0.0,30,0.0,0.0,average_utilization
3,10,12,12,0.3,50,0.847791095890411,0.006146578495435371,30,0.0011222065644753724,0.00219952486637173,average_utilization
3,10,12,12,0.5,25,1.0,0.0,30,0.0,0.0,average_utilization
