background_id,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCF_BK_MODERATE_MILD_C178,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C178,fully_crossed_confirmatory,10,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C179,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C179,fully_crossed_confirmatory,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C180,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C180,fully_crossed_confirmatory,22,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C001,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C001,fully_crossed_confirmatory,10,1.2,0.1,30,3.6,32.4,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C002,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C002,fully_crossed_confirmatory,14,1.2,0.1,30,3.6,32.4,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C003,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C003,fully_crossed_confirmatory,22,1.2,0.1,30,3.6,32.4,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C004,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C004,fully_crossed_confirmatory,10,1.2,0.1,50,6.0,54.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C005,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C005,fully_crossed_confirmatory,14,1.2,0.1,50,6.0,54.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C006,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C006,fully_crossed_confirmatory,22,1.2,0.1,50,6.0,54.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C007,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C007,fully_crossed_confirmatory,10,1.2,0.3,30,10.799999999999999,25.2,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C008,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C008,fully_crossed_confirmatory,14,1.2,0.3,30,10.799999999999999,25.2,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C009,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C009,fully_crossed_confirmatory,22,1.2,0.3,30,10.799999999999999,25.2,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C010,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C010,fully_crossed_confirmatory,10,1.2,0.3,50,18.0,42.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C011,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C011,fully_crossed_confirmatory,14,1.2,0.3,50,18.0,42.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C012,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C012,fully_crossed_confirmatory,22,1.2,0.3,50,18.0,42.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C013,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C013,fully_crossed_confirmatory,10,1.2,0.5,30,18.0,18.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C014,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C014,fully_crossed_confirmatory,14,1.2,0.5,30,18.0,18.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C015,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C015,fully_crossed_confirmatory,22,1.2,0.5,30,18.0,18.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C016,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C016,fully_crossed_confirmatory,10,1.2,0.5,50,30.0,30.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C017,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C017,fully_crossed_confirmatory,14,1.2,0.5,50,30.0,30.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C018,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C018,fully_crossed_confirmatory,22,1.2,0.5,50,30.0,30.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C019,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C019,fully_crossed_confirmatory,10,1.2,0.7,30,25.2,10.8,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C020,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C020,fully_crossed_confirmatory,14,1.2,0.7,30,25.2,10.8,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C021,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C021,fully_crossed_confirmatory,22,1.2,0.7,30,25.2,10.8,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C022,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C022,fully_crossed_confirmatory,10,1.2,0.7,50,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C023,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C023,fully_crossed_confirmatory,14,1.2,0.7,50,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C024,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C024,fully_crossed_confirmatory,22,1.2,0.7,50,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C025,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C025,fully_crossed_confirmatory,10,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C026,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C026,fully_crossed_confirmatory,14,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C027,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C027,fully_crossed_confirmatory,22,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C028,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C028,fully_crossed_confirmatory,10,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C029,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C029,fully_crossed_confirmatory,14,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C030,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C030,fully_crossed_confirmatory,22,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C031,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C031,fully_crossed_confirmatory,10,1.4,0.1,30,4.2,37.800000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_STRONG_C032,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,strong,BK_MODERATE_STRONG,C032,fully_crossed_confirmatory,14,1.4,0.1,30,4.2,37.800000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
