comparison,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_status,background_id,variant
both_flexible_vs_reservation_only,10,0.035712328767123255,0.030273287671232607,0.04170000000000025,supported,0.0008008614047456897,-0.0027447934109971093,0.004112238749701924,inconclusive,BG00238,strict
both_flexible_vs_horizon_only,10,-0.17164383561643864,-0.1772606164383563,-0.16678047945205512,contradicted,0.17420747403207537,0.1708172453542187,0.1776855550351004,supported,BG00238,strict
both_flexible_vs_baseline,10,-0.09389726027397251,-0.09591113013698639,-0.0920272260273972,contradicted,0.35743410622260174,0.35364613931855704,0.361380971512217,supported,BG00239,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00239,strict
both_flexible_vs_horizon_only,10,-0.09543835616438377,-0.09784931506849356,-0.09299982876712318,contradicted,0.3562573357079848,0.35295469534927,0.3599564465350933,supported,BG00239,strict
both_flexible_vs_baseline,10,-0.005726027397260536,-0.008863013698630162,-0.0029176369863010408,contradicted,0.018624194329580603,0.016243371521334798,0.021709145103230694,supported,BG00240,strict
both_flexible_vs_reservation_only,10,0.011595890410958787,0.00845890410958905,0.01574674657534244,supported,0.00016739525270969,-0.0025401856815195126,0.002859641840501698,inconclusive,BG00240,strict
both_flexible_vs_horizon_only,10,-0.005726027397260536,-0.009014041095890738,-0.0028767123287673007,contradicted,0.018624194329580603,0.016150882331183558,0.021733315694638065,supported,BG00240,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00241,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00241,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00241,strict
both_flexible_vs_baseline,10,0.003662100456621009,0.0006938356164383836,0.007315296803652997,inconclusive,0.0007366528803071093,0.0002892323902971819,0.001258009616116994,inconclusive,BG00242,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00242,strict
both_flexible_vs_horizon_only,10,0.003662100456621009,0.000630136986301385,0.007150684931506781,inconclusive,0.0007366528803071093,0.0002798196451650303,0.001256075600273401,inconclusive,BG00242,strict
both_flexible_vs_baseline,10,0.0010410958904110811,-0.0012148401826483702,0.0036986301369864474,inconclusive,0.0010865006198669813,0.00015565500920251469,0.002197453836055949,inconclusive,BG00243,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00243,strict
both_flexible_vs_horizon_only,10,0.0010410958904110811,-0.0011506849315068071,0.0036625570776257096,inconclusive,0.0010865006198669813,0.00014642300750012882,0.0021976684200941663,inconclusive,BG00243,strict
both_flexible_vs_baseline,10,-0.05427397260273864,-0.056684931506847586,-0.05115045662100338,contradicted,0.36832131917924393,0.36510312030024983,0.37135781109324395,supported,BG00244,strict
both_flexible_vs_reservation_only,10,-0.013561643835616154,-0.017187442922374542,-0.009963242009132152,contradicted,0.000383838018182725,-0.0016686203286695512,0.0025150530279130757,inconclusive,BG00244,strict
both_flexible_vs_horizon_only,10,-0.08293150684931284,-0.08526050228310303,-0.07975342465753232,contradicted,0.35236808525731866,0.348830380002599,0.3560152336991093,supported,BG00244,strict
both_flexible_vs_baseline,10,0.029726027397259415,0.02721438356164308,0.032128082191780045,supported,0.11554251932389012,0.11334800620136294,0.11798327123683135,supported,BG00245,strict
both_flexible_vs_reservation_only,10,0.01093150684931451,0.009050228310501694,0.012977168949771491,supported,0.005078757353312047,0.0017628491162335403,0.008817318440118736,supported,BG00245,strict
both_flexible_vs_horizon_only,10,0.00030136986301372294,-0.0010136986301369731,0.001689497716894773,inconclusive,0.10547477018866769,0.10326793133167159,0.10746107603448735,supported,BG00245,strict
both_flexible_vs_baseline,10,0.027908675799085413,0.025625570776254398,0.029972602739724553,supported,0.009747063021615704,0.007041783140553185,0.01243682729222674,supported,BG00246,strict
both_flexible_vs_reservation_only,10,0.027908675799085413,0.0257625570776243,0.029945433789953315,supported,0.009747063021615704,0.006935314018730264,0.012367918077157751,supported,BG00246,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00246,strict
both_flexible_vs_baseline,10,0.003130136986301324,0.001082191780822012,0.0055549657534248115,inconclusive,0.0020388509254421704,-0.0012255321400735334,0.005596093752569183,inconclusive,BG00247,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00247,strict
both_flexible_vs_horizon_only,10,0.003130136986301324,0.0010684931506845326,0.005630136986301181,inconclusive,0.0020388509254421704,-0.0014961499377112739,0.005685260250679442,inconclusive,BG00247,strict
both_flexible_vs_baseline,10,-0.001298630136986223,-0.0032878082191780855,0.001095890410959146,inconclusive,0.0008517922278665768,-0.0016590900129984044,0.003935306478245012,inconclusive,BG00248,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00248,strict
both_flexible_vs_horizon_only,10,-0.001298630136986223,-0.0033643835616437813,0.001189041095890594,inconclusive,0.0008517922278665768,-0.0017089929623743355,0.003942691420666631,inconclusive,BG00248,strict
both_flexible_vs_baseline,10,-0.07089041095890436,-0.07553424657534276,-0.06669863013698654,contradicted,0.041711381645488106,0.0381118504899779,0.04533973262202694,supported,BG00249,strict
both_flexible_vs_reservation_only,10,0.002972602739725894,0.00020513698630114774,0.006232876712328588,inconclusive,0.0001926623461424859,-0.004120612241491455,0.004792229215396117,inconclusive,BG00249,strict
both_flexible_vs_horizon_only,10,-0.07089041095890436,-0.0754113013698635,-0.06668493150684969,contradicted,0.041711381645488106,0.03809582339329602,0.04544355215252837,supported,BG00249,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00250,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00250,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00250,strict
both_flexible_vs_baseline,10,-0.04294246575342425,-0.04611534246575283,-0.03959452054794466,contradicted,0.19417015343173977,0.19198411637578677,0.19684887169947862,supported,BG00251,strict
both_flexible_vs_reservation_only,10,-0.0004164383561645724,-0.003266164383561555,0.002592054794520286,inconclusive,0.00031133054455859675,-0.0014772558124599895,0.0021413173369968703,inconclusive,BG00251,strict
both_flexible_vs_horizon_only,10,-0.044268493150684596,-0.04724945205479446,-0.04090849315068433,contradicted,0.19396888027075282,0.19188415077196344,0.19604028245129826,supported,BG00251,strict
both_flexible_vs_baseline,10,-0.04084246575342463,-0.042780821917808035,-0.038726027397260346,contradicted,0.03305844248893468,0.030137758083764666,0.03607754103929277,supported,BG00252,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00252,strict
both_flexible_vs_horizon_only,10,-0.04084246575342463,-0.04280821917808201,-0.03873287671232881,contradicted,0.03305844248893468,0.030107115149756596,0.036040254580367116,supported,BG00252,strict
both_flexible_vs_baseline,10,0.00027397260273978043,-0.0034431506849314873,0.003771689497716902,inconclusive,0.004247302414227006,-0.0023653261944432636,0.010244387589839492,inconclusive,BG00253,strict
both_flexible_vs_reservation_only,10,0.00027397260273978043,-0.003278767123287794,0.0038721461187214996,inconclusive,0.004247302414227006,-0.0025818591881482055,0.010156699936599413,inconclusive,BG00253,strict
both_flexible_vs_horizon_only,10,0.00027397260273978043,-0.003415981735159748,0.0038538812785389297,inconclusive,0.004247302414227006,-0.0022301049731444896,0.00988423867897239,inconclusive,BG00253,strict
both_flexible_vs_baseline,10,0.000876712328766871,-0.0028767123287671177,0.004479452054794237,inconclusive,0.0319906833960518,0.025902062663282075,0.03869644853684255,supported,BG00254,strict
both_flexible_vs_reservation_only,10,0.0014383561643831256,-0.0017671232876718594,0.004479452054793869,inconclusive,0.025260195974653853,0.019284389672368434,0.03185812074175273,supported,BG00254,strict
both_flexible_vs_horizon_only,10,0.0008904109589039199,0.00010958904109588108,0.0019178082191775082,inconclusive,0.0016927483432199297,-0.000398845937138734,0.004510394898219925,inconclusive,BG00254,strict
both_flexible_vs_baseline,10,-0.02534931506849336,-0.029048287671233443,-0.02203424657534242,contradicted,0.04603735031249788,0.044131625833765724,0.04789972034742814,supported,BG00255,strict
both_flexible_vs_reservation_only,10,0.0004452054794520377,-0.00023972602739724707,0.0017123287671232613,inconclusive,0.0006269167362482842,-6.203678120098976e-05,0.00197854548785299,inconclusive,BG00255,strict
both_flexible_vs_horizon_only,10,-0.02534931506849336,-0.029061815068493792,-0.02206164383561655,contradicted,0.04603735031249788,0.04405770534628687,0.04796215060015877,supported,BG00255,strict
both_flexible_vs_baseline,10,-0.0733041095890406,-0.07569328767123232,-0.07065739726027366,contradicted,0.11562466793946817,0.11456642566991701,0.11672979029334533,supported,BG00256,strict
both_flexible_vs_reservation_only,10,-0.001041095890410937,-0.0030247945205478435,0.0011453424657532176,inconclusive,0.00018359985727454676,-0.002034893458544867,0.0024588003152115658,inconclusive,BG00256,strict
both_flexible_vs_horizon_only,10,-0.057287671232876335,-0.05918931506849264,-0.05453698630136974,contradicted,0.09080403256922519,0.08896903368918031,0.09271743549502004,supported,BG00256,strict
both_flexible_vs_baseline,10,-0.00031232876712325994,-0.000772602739725936,0.00012616438356163434,inconclusive,0.0003650407058926608,4.888378794792869e-05,0.0007669981068020193,inconclusive,BG00257,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00257,strict
both_flexible_vs_horizon_only,10,-0.00031232876712325994,-0.000767123287671157,0.00013150684931506618,inconclusive,0.0003650407058926608,4.013819002030017e-05,0.0007439534876123473,inconclusive,BG00257,strict
both_flexible_vs_baseline,10,-0.06049315068493225,-0.06317808219178164,-0.05735136986301431,contradicted,0.1259108516581326,0.1207337363185799,0.13056852068150032,supported,BG00258,strict
both_flexible_vs_reservation_only,10,0.0015525114155250596,-0.0025022831050229405,0.005543378995433812,inconclusive,0.004887658971626374,-0.0008257144792368628,0.010896863417451656,inconclusive,BG00258,strict
both_flexible_vs_horizon_only,10,-0.06333333333333434,-0.06580844748858541,-0.06142465753424772,contradicted,0.12131632464655003,0.1169089359351382,0.12554107409339973,supported,BG00258,strict
both_flexible_vs_baseline,10,-0.02220091324201081,-0.0242739726027415,-0.019999771689499228,contradicted,0.005818019473177671,-0.0015624489878088238,0.013446617434167982,inconclusive,BG00259,strict
both_flexible_vs_reservation_only,10,-0.02091324200913358,-0.024000684931507907,-0.018273972602741058,contradicted,0.001706879482610557,-0.004749477195123106,0.007944120138475457,inconclusive,BG00259,strict
both_flexible_vs_horizon_only,10,-0.022767123287672886,-0.024803881278540645,-0.020520547945207187,contradicted,0.005051261780200022,-0.002143268820515699,0.01274645543627758,inconclusive,BG00259,strict
both_flexible_vs_baseline,10,-0.00013698630136995681,-0.00480873287671255,0.004473116438356147,inconclusive,0.0003186539347547424,-0.0015655240781241094,0.0023137295532021773,inconclusive,BG00260,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00260,strict
both_flexible_vs_horizon_only,10,-0.00013698630136995681,-0.004938527397260518,0.0046101027397259554,inconclusive,0.0003186539347547424,-0.0015794669298771693,0.002272119887600888,inconclusive,BG00260,strict
both_flexible_vs_baseline,10,0.007954337899542308,0.004145662100455519,0.011844977168948686,supported,0.15199371391684774,0.14892985991156923,0.15515638092393796,supported,BG00261,strict
both_flexible_vs_reservation_only,10,0.022940639269405892,0.018520547945205072,0.027278995433789498,supported,0.003328463191567754,0.000654967635519005,0.006094836608898879,inconclusive,BG00261,strict
both_flexible_vs_horizon_only,10,0.007954337899542308,0.0040730593607297685,0.01213721461187085,supported,0.15199371391684774,0.14899920565999183,0.1553754840689022,supported,BG00261,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00262,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00262,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00262,strict
both_flexible_vs_baseline,10,-0.0004109589041096706,-0.0038521917808220997,0.003271369863013904,inconclusive,0.0013401048187512755,-0.0003703459183290431,0.0028538264937186066,inconclusive,BG00263,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00263,strict
both_flexible_vs_horizon_only,10,-0.0004109589041096706,-0.003808356164383878,0.003342876712328729,inconclusive,0.0013401048187512755,-0.00026453474400729785,0.00279451630766348,inconclusive,BG00263,strict
both_flexible_vs_baseline,10,0.07502739726027141,0.07150684931506668,0.07841130136986055,supported,0.01913947872524948,0.017246270711498476,0.02096459515622911,supported,BG00264,strict
both_flexible_vs_reservation_only,10,0.07502739726027141,0.07146541095890181,0.07842499999999732,supported,0.01913947872524948,0.017254360142259378,0.020984980503936095,supported,BG00264,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00264,strict
both_flexible_vs_baseline,10,-0.030493150684931393,-0.03478116438356137,-0.027123287671232933,contradicted,0.2663362446647217,0.2596761090169316,0.2735372373569992,supported,BG00265,strict
both_flexible_vs_reservation_only,10,0.04326027397260268,0.0395342465753428,0.046561643835616326,supported,0.007833239157199513,0.0015027611201926968,0.014510175869821847,supported,BG00265,strict
both_flexible_vs_horizon_only,10,-0.08120547945205328,-0.08480890410958716,-0.07786301369862923,contradicted,0.18805807985087647,0.1822358105764393,0.19336446572662747,supported,BG00265,strict
both_flexible_vs_baseline,10,-0.10473059360730322,-0.10820114155250878,-0.10160730593607052,contradicted,0.17169884815153222,0.16683494970303064,0.1754300198939997,supported,BG00266,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00266,strict
both_flexible_vs_horizon_only,10,-0.10473059360730322,-0.10814634703196087,-0.1016162100456595,contradicted,0.17169884815153222,0.1670021023382463,0.17541447138803934,supported,BG00266,strict
both_flexible_vs_baseline,10,0.03024109589041076,0.027813561643835628,0.03258082191780777,supported,0.00990297394109253,0.006439624076729205,0.012936692836277335,supported,BG00267,strict
both_flexible_vs_reservation_only,10,0.022032876712328498,0.01929315068493155,0.024608219178081536,supported,0.0041865126744300984,0.001487970311533382,0.006856339615657295,inconclusive,BG00267,strict
both_flexible_vs_horizon_only,10,0.03024109589041076,0.02767095890410975,0.03254260273972553,supported,0.00990297394109253,0.006524990675563301,0.012902488619559433,supported,BG00267,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00268,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00268,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00268,strict
both_flexible_vs_baseline,10,-0.005917808219178089,-0.009023059360730466,-0.002456164383561465,contradicted,0.003126071626738114,0.0011206177842618256,0.005097711561801089,inconclusive,BG00269,strict
both_flexible_vs_reservation_only,10,-0.0014794520547945279,-0.00434726027397226,0.0015347031963466487,inconclusive,0.0020001055802715607,-0.00038457804954235053,0.004178208942907546,inconclusive,BG00269,strict
both_flexible_vs_horizon_only,10,-0.005917808219178089,-0.009205479452054391,-0.0026575342465755157,contradicted,0.003126071626738114,0.0010653050694527533,0.00501143875771925,inconclusive,BG00269,strict
