class1_balk_threshold,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced
13,4,1,18572,15570,0,15570,3002,8937,1213,5394,9.951380860629415,9.951380860629415,0.2904372173163903
13,4,2,18421,10191,5091,15282,3139,5138,686,4354,8.710038269060936,9.986323779609998,0.23636067531621519
13,5,1,18338,15333,0,15333,3005,8737,1165,5416,9.942216135133373,9.942216135133373,0.2953430035990839
13,5,2,18336,10328,5025,15353,2983,5233,729,4351,8.705364058869094,9.954992509607242,0.23729275741710296
13,6,1,18143,15393,0,15393,2750,8807,1098,5469,9.930357954914571,9.930357954914571,0.3014385713498319
13,6,2,18148,10390,4952,15342,2806,5293,656,4430,8.652358036573629,9.901838091513492,0.2441040335023143
13,7,1,18197,15278,0,15278,2919,8721,1111,5432,9.947178950124362,9.947178950124362,0.29851074352915313
13,7,2,18226,10240,4982,15222,3004,5121,706,4397,8.64853515625,9.922020759427145,0.2412487654998354
13,8,1,18238,15263,0,15263,2975,8708,1186,5349,9.980279106335583,9.980279106335583,0.2932887378001974
13,8,2,18205,10208,4957,15165,3040,5053,724,4416,8.706602664576803,9.953643257500824,0.24257072232903049
13,9,1,18340,15434,0,15434,2906,8733,1233,5446,9.984903459893742,9.984903459893742,0.2969465648854962
13,9,2,18192,10263,5003,15266,2926,5275,661,4322,8.72347266881029,9.968819599109132,0.2375769569041337
13,10,1,18454,15499,0,15499,2955,8875,1181,5418,9.95567455964901,9.95567455964901,0.2935948845778693
13,10,2,18138,10246,5029,15275,2863,5177,672,4385,8.647960179582276,9.92746317512275,0.24175763590252508
13,11,1,18113,15219,0,15219,2894,8620,1183,5400,9.98508443393127,9.98508443393127,0.2981284160547673
13,11,2,18260,10150,5163,15313,2947,5066,717,4351,8.710738916256158,10.000783647880885,0.2382803943044907
13,12,1,18126,15296,0,15296,2830,8745,1198,5326,10.006799163179917,10.006799163179917,0.2938320644378241
13,12,2,18285,10358,5127,15485,2800,5230,698,4422,8.60928750724078,9.903777849531805,0.24183757178014767
13,13,1,18144,15462,0,15462,2682,8850,1104,5487,9.910102186004398,9.910102186004398,0.30241402116402116
13,13,2,18146,10338,5073,15411,2735,5256,681,4394,8.667053588701876,9.940172603984168,0.24214702964840737
13,14,1,18233,15454,0,15454,2779,8801,1177,5455,9.949851171217807,9.949851171217807,0.29918280041682666
13,14,2,17988,10177,5074,15251,2737,5154,688,4325,8.721823720153287,9.987213953183398,0.24043806982432733
13,15,1,18136,15508,0,15508,2628,8881,1177,5422,9.952476141346402,9.952476141346402,0.29896338773709746
13,15,2,18213,10215,5225,15440,2773,5184,728,4293,8.632501223690651,9.94222797927461,0.23571075605336847
13,16,1,18027,15243,0,15243,2784,8661,1184,5375,10.001443285442498,10.001443285442498,0.2981638653131414
13,16,2,18333,10320,5107,15427,2906,5208,660,4441,8.668023255813953,9.942179296039411,0.24224076801396388
13,17,1,18306,15522,0,15522,2784,8949,1130,5413,9.9272001030795,9.9272001030795,0.2956954004151644
13,17,2,17953,10259,4995,15254,2699,5147,695,4403,8.638268837118627,9.91516979153009,0.24525149000167104
13,18,1,18326,15449,0,15449,2877,8895,1120,5410,9.923425464431356,9.923425464431356,0.2952089926879843
13,18,2,18102,10393,5030,15423,2679,5256,697,4429,8.623400365630713,9.899176554496531,0.2446690973373108
13,19,1,18322,15426,0,15426,2896,8784,1145,5480,9.948333981589524,9.948333981589524,0.2990939853727759
13,19,2,18160,10147,4971,15118,3042,5123,735,4281,8.696264905883512,9.956872602196057,0.23573788546255506
13,20,1,18423,15362,0,15362,3061,8753,1212,5377,9.97864861346179,9.97864861346179,0.2918634315800901
13,20,2,18041,10101,4943,15044,2997,5043,708,4333,8.697455697455698,9.958654613134804,0.2401751565877723
13,21,1,17873,15173,0,15173,2700,8691,1140,5320,9.932050352600013,9.932050352600013,0.2976556817546019
13,21,2,18412,10518,5186,15704,2708,5334,711,4462,8.668758319072067,9.94192562404483,0.24234195090158592
13,22,1,18188,15340,0,15340,2848,8759,1127,5435,9.929791395045632,9.929791395045632,0.29882340004398505
13,22,2,18268,10413,5147,15560,2708,5333,716,4351,8.735138768846634,9.983354755784061,0.23817604554412086
13,23,1,18374,15579,0,15579,2795,8970,1160,5426,9.919057705886129,9.919057705886129,0.2953085882224883
13,23,2,18232,10342,5024,15366,2866,5275,715,4338,8.693096112937535,9.947871925029286,0.23793330408073718
13,24,1,18191,15406,0,15406,2785,8796,1213,5372,9.941970660781514,9.941970660781514,0.2953108680116541
13,24,2,18001,10172,4991,15163,2838,5078,696,4380,8.709398348407392,9.966101694915254,0.2433198155658019
13,25,1,18180,15467,0,15467,2713,8890,1147,5414,9.87483028383009,9.87483028383009,0.2977997799779978
13,25,2,18157,10402,4975,15377,2780,5288,705,4396,8.669582772543741,9.9099304155557,0.2421104808063006
13,26,1,18180,15512,0,15512,2668,8860,1155,5470,9.920706549767921,9.920706549767921,0.3008800880088009
13,26,2,18208,10300,5223,15523,2685,5245,685,4360,8.693009708737865,9.972621271661406,0.23945518453427064
13,27,1,18314,15363,0,15363,2951,8715,1150,5473,9.958732018485973,9.958732018485973,0.2988424156383095
13,27,2,18214,10177,5042,15219,2995,5138,699,4331,8.756214994595657,10.008870490833827,0.23778412210387614
13,28,1,18223,15323,0,15323,2900,8735,1102,5465,9.894276577693663,9.894276577693663,0.299895736157603
13,28,2,18320,10454,4952,15406,2914,5372,703,4370,8.706045532810407,9.937297156951837,0.23853711790393012
13,29,1,18088,15366,0,15366,2722,8762,1137,5445,9.887609006898346,9.887609006898346,0.30102830605926584
13,29,2,18032,10427,4915,15342,2690,5342,704,4368,8.721012755346695,9.937817755181854,0.2422360248447205
13,30,1,18307,15318,0,15318,2989,8708,1116,5474,9.901162031596813,9.901162031596813,0.2990113071502704
13,30,2,18418,10282,5012,15294,3124,5245,702,4322,8.756953900019452,9.989669151301165,0.23466174394613964
13,31,1,18231,15300,0,15300,2931,8686,1190,5404,9.961960784313726,9.961960784313726,0.2964181887992979
13,31,2,18328,10278,5135,15413,2915,5202,686,4376,8.700038918077446,9.981314474794004,0.23876036665211697
13,32,1,18343,15289,0,15289,3054,8577,1174,5521,9.989338740270783,9.989338740270783,0.30098675243962275
13,32,2,18254,10298,4975,15273,2981,5317,656,4312,8.68052048941542,9.933673803443986,0.2362221978744385
13,33,1,18353,15303,0,15303,3050,8660,1216,5405,9.957393975037574,9.957393975037574,0.2945022612107012
13,33,2,18037,10239,4819,15058,2979,5190,720,4316,8.72927043656607,9.947071324213043,0.239285912291401
13,34,1,18452,15269,0,15269,3183,8678,1133,5440,9.942759840199097,9.942759840199097,0.29481898981140253
13,34,2,18277,10240,4912,15152,3125,5157,739,4335,8.7630859375,9.975184794086589,0.23718334518794112
13,35,1,18071,15197,0,15197,2874,8646,1182,5349,10.010396788839902,10.010396788839902,0.29599911460350836
13,35,2,18527,10353,5142,15495,3032,5218,687,4436,8.688399497730126,9.970700225879316,0.2394343390727047
13,36,1,18069,15535,0,15535,2534,8945,1130,5444,9.862568393949147,9.862568393949147,0.3012895013559134
13,36,2,18179,10494,5110,15604,2575,5420,688,4378,8.622832094530208,9.894962830043578,0.24082732823587655
13,37,1,18176,15313,0,15313,2863,8782,1118,5380,9.954287206948344,9.954287206948344,0.29599471830985913
13,37,2,18355,10421,5028,15449,2906,5244,681,4489,8.604836388062566,9.878632921224675,0.2445655134840643
13,38,1,18225,15406,0,15406,2819,8796,1211,5377,9.946773984162014,9.946773984162014,0.2950342935528121
13,38,2,18179,10268,5064,15332,2847,5212,677,4362,8.664102064666926,9.927341507957214,0.2399471918147313
13,39,1,18225,15334,0,15334,2891,8746,1173,5393,9.934981087778793,9.934981087778793,0.2959122085048011
13,39,2,18323,10335,5025,15360,2963,5255,726,4340,8.728301886792453,9.972005208333334,0.23686077607378705
13,40,1,18335,15267,0,15267,3068,8667,1147,5430,10.012838147638698,10.012838147638698,0.29615489500954456
13,40,2,18364,10173,5077,15250,3114,5082,687,4390,8.679740489531111,9.959934426229507,0.23905467218470922
13,41,1,18143,15463,0,15463,2680,8839,1167,5432,9.939015714932419,9.939015714932419,0.29939921732899744
13,41,2,18250,10331,5153,15484,2766,5284,682,4357,8.656374019939987,9.948269181090158,0.23873972602739726
13,42,1,18335,15442,0,15442,2893,8838,1171,5408,9.985753140784873,9.985753140784873,0.2949550040905372
13,42,2,18140,10200,4963,15163,2977,5115,741,4336,8.690686274509805,9.940249291037393,0.2390297684674752
13,43,1,18362,15363,0,15363,2999,8760,1114,5468,9.903469374471133,9.903469374471133,0.29778891188323714
13,43,2,18208,10343,4930,15273,2935,5258,717,4354,8.702310741564343,9.934983303869574,0.2391256590509666
13,44,1,18532,15613,0,15613,2919,9019,1181,5394,9.890347787100493,9.890347787100493,0.2910641053313188
13,44,2,18013,10297,4860,15157,2856,5211,708,4364,8.662037486646597,9.895757735699677,0.24226947204796537
13,45,1,18145,15267,0,15267,2878,8756,1185,5307,9.991812405842667,9.991812405842667,0.2924772664645908
13,45,2,18078,10310,4934,15244,2834,5134,679,4481,8.70552861299709,9.936434006822356,0.24787033963934063
13,46,1,17969,15290,0,15290,2679,8707,1126,5434,9.93943754087639,9.93943754087639,0.30240970560409597
13,46,2,18221,10375,5149,15524,2697,5268,754,4345,8.790746987951808,10.026153053336769,0.2384611162943856
13,47,1,18050,15318,0,15318,2732,8747,1149,5399,9.922248335291814,9.922248335291814,0.29911357340720224
13,47,2,18431,10458,5128,15586,2845,5338,683,4425,8.681774717919296,9.939176183754652,0.24008464000868102
13,48,1,18206,15319,0,15319,2887,8672,1168,5456,9.951498139565246,9.951498139565246,0.2996814237064704
13,48,2,18156,10221,4960,15181,2975,5198,690,4323,8.64533802954701,9.913576180752257,0.23810310641110377
13,49,1,18211,15267,0,15267,2944,8739,1140,5357,9.976419728826881,9.976419728826881,0.29416286859590357
13,49,2,18397,10441,5034,15475,2922,5292,683,4453,8.696101905947707,9.932407108239095,0.24205033429363484
13,50,1,18429,15505,0,15505,2924,8885,1175,5420,9.926539825862625,9.926539825862625,0.2941016875576537
13,50,2,18366,10254,5049,15303,3063,5185,701,4353,8.67047006046421,9.940599882376004,0.2370140476968311
13,51,1,18185,15258,0,15258,2927,8693,1133,5399,9.982894219425875,9.982894219425875,0.2968930437173495
13,51,2,18291,10196,5133,15329,2962,5077,734,4377,8.684778344448803,9.977167460369234,0.2392980154174184
13,52,1,18336,15381,0,15381,2955,8736,1131,5488,9.911644236395553,9.911644236395553,0.29930191972076786
13,52,2,18102,10273,4943,15216,2886,5239,685,4342,8.700671663584153,9.948015247108307,0.2398629985636946
13,53,1,18038,15267,0,15267,2771,8732,1127,5389,9.945241370275758,9.945241370275758,0.2987581771815057
13,53,2,18193,10371,5081,15452,2741,5193,679,4487,8.666473821232282,9.933018379497799,0.24663332050788764
13,54,1,18289,15274,0,15274,3015,8710,1207,5335,9.959670027497708,9.959670027497708,0.2917053966865329
13,54,2,18288,10331,4978,15309,2979,5220,744,4356,8.718710676604395,9.960546084002875,0.23818897637795275
13,55,1,18038,15297,0,15297,2741,8666,1123,5482,9.930443877884553,9.930443877884553,0.30391395941900434
13,55,2,18273,10405,5134,15539,2734,5376,684,4334,8.702931283037001,9.968080314048523,0.2371805395939364
13,56,1,18246,15459,0,15459,2787,8898,1163,5376,9.924509994178148,9.924509994178148,0.29463992107859255
13,56,2,18247,10258,5100,15358,2889,5127,698,4420,8.64427763696627,9.931306159656206,0.24223159971502164
13,57,1,18249,15299,0,15299,2950,8748,1162,5370,10.000261454997059,10.000261454997059,0.2942626993259905
13,57,2,18261,10269,5084,15353,2908,5159,707,4392,8.669685461096504,9.937992574741093,0.2405125677673731
13,58,1,18250,15399,0,15399,2851,8762,1100,5516,9.897266056237418,9.897266056237418,0.30224657534246574
13,58,2,18237,10274,5083,15357,2880,5217,673,4370,8.750827331127118,10.004362831282151,0.23962274496901903
13,59,1,18406,15486,0,15486,2920,8925,1056,5477,9.934844375565026,9.934844375565026,0.2975660110833424
13,59,2,18409,10406,5072,15478,2931,5278,709,4412,8.662118008841054,9.927574622044192,0.23966538106361018
13,60,1,18242,15382,0,15382,2860,8792,1156,5415,9.978611363931869,9.978611363931869,0.29684245148558275
13,60,2,18262,10269,5110,15379,2883,5180,701,4377,8.695588664913819,9.958059691787502,0.23967801993209945
13,61,1,18064,15378,0,15378,2686,8850,1118,5385,9.967486018988165,9.967486018988165,0.29810673162090345
13,61,2,18065,10388,5032,15420,2645,5218,700,4460,8.603677319984598,9.883722438391699,0.2468862441184611
13,62,1,18240,15423,0,15423,2817,8798,1151,5460,9.874213836477987,9.874213836477987,0.2993421052631579
13,62,2,18261,10302,5116,15418,2843,5268,678,4348,8.729275868763347,9.989298222856402,0.2381030611686107
13,63,1,18106,15197,0,15197,2909,8582,1191,5403,9.986905310258603,9.986905310258603,0.29840936706064286
13,63,2,18326,10308,5016,15324,3002,5252,694,4357,8.712068296468763,9.95510310623858,0.2377496453126705
13,64,1,18262,15288,0,15288,2974,8729,1176,5363,9.936616954474097,9.936616954474097,0.293669915671887
13,64,2,18458,10502,4988,15490,2968,5379,673,4443,8.706722529042088,9.928082633957391,0.24070863582186586
13,65,1,18349,15447,0,15447,2902,8762,1157,5506,9.953324270084806,9.953324270084806,0.3000708485476048
13,65,2,18063,10222,4986,15208,2855,5214,698,4299,8.690178047348855,9.940820620725933,0.23800033217073577
13,66,1,18101,15353,0,15353,2748,8780,1166,5380,10.013026770012376,10.013026770012376,0.29722114800287275
13,66,2,18317,10247,5160,15407,2910,5142,719,4373,8.73484922416317,9.998701888751865,0.2387399683354261
13,67,1,18197,15358,0,15358,2839,8820,1176,5338,9.953639796848549,9.953639796848549,0.2933450568775073
13,67,2,18310,10415,5080,15495,2815,5272,739,4398,8.653864618338934,9.926556953856082,0.24019661387220098
13,68,1,18247,15276,0,15276,2971,8682,1130,5445,9.935388845247447,9.935388845247447,0.29840521729599384
13,68,2,18355,10352,5032,15384,2971,5272,687,4381,8.742948222565687,9.982124284971398,0.23868155815853992
13,69,1,18254,15327,0,15327,2927,8689,1136,5479,9.929405624062113,9.929405624062113,0.3001533910375808
13,69,2,18179,10282,4943,15225,2954,5217,704,4345,8.777183427348765,10.001182266009852,0.23901204686726443
13,70,1,18539,15556,0,15556,2983,8918,1155,5467,9.887567498071483,9.887567498071483,0.2948918496143266
13,70,2,18067,10293,4941,15234,2833,5269,629,4385,8.62829107160206,9.889195221215703,0.24270769911994244
13,71,1,18441,15434,0,15434,3007,8704,1138,5571,9.922508746922379,9.922508746922379,0.3020985846754514
13,71,2,18317,10222,5030,15252,3065,5270,687,4251,8.64361181764821,9.93181222134802,0.2320794889992903
13,72,1,18213,15439,0,15439,2774,8762,1119,5533,9.917157847010817,9.917157847010817,0.30379399330148793
13,72,2,18125,10295,5050,15345,2780,5297,678,4310,8.712578921806703,9.95822743564679,0.23779310344827587
13,73,1,18228,15435,0,15435,2793,8838,1092,5488,9.913961775186266,9.913961775186266,0.3010752688172043
13,73,2,18263,10361,5054,15415,2848,5285,701,4364,8.676768651674548,9.93960428154395,0.2389530745222581
13,74,1,18326,15410,0,15410,2916,8846,1129,5412,9.951200519143413,9.951200519143413,0.29531812725090034
13,74,2,18315,10262,5094,15356,2959,5135,735,4378,8.662346521145976,9.94634019275853,0.23903903903903903
13,75,1,18290,15512,0,15512,2778,8863,1143,5481,9.944559051057245,9.944559051057245,0.29967195188627666
13,75,2,18026,10175,5013,15188,2838,5119,660,4384,8.68992628992629,9.954306031077166,0.24320426051259292
13,76,1,18191,15281,0,15281,2910,8779,1120,5357,10.000130881486813,10.000130881486813,0.2944862844263647
13,76,2,18415,10295,5058,15353,3062,5104,694,4488,8.662943176299175,9.929981111183482,0.24371436329079554
13,77,1,18223,15274,0,15274,2949,8706,1128,5422,9.934070970276286,9.934070970276286,0.29753608077704
13,77,2,18324,10305,5197,15502,2822,5188,759,4343,8.730422125181951,9.996774609727778,0.2370115695263043
13,78,1,18343,15333,0,15333,3010,8794,1130,5385,9.9311289375856,9.9311289375856,0.2935724799651093
13,78,2,18527,10378,5180,15558,2969,5227,716,4417,8.715070341106186,9.981102969533358,0.23840880876558537
13,79,1,18342,15450,0,15450,2892,8812,1197,5420,9.95598705501618,9.95598705501618,0.2954966742994221
13,79,2,18254,10195,5022,15217,3037,5141,704,4334,8.677587052476705,9.938818426759545,0.23742741316971622
13,80,1,18132,15268,0,15268,2864,8601,1153,5493,9.936140948388786,9.936140948388786,0.30294506949040373
13,80,2,18151,10260,5032,15292,2859,5260,697,4293,8.767056530214425,10.006604760659169,0.23651589444107762
13,81,1,18234,15401,0,15401,2833,8714,1211,5452,9.953379650672034,9.953379650672034,0.2990018646484589
13,81,2,18188,10257,4961,15218,2970,5260,688,4299,8.724968314321927,9.963530030227362,0.23636463602375193
13,82,1,18498,15419,0,15419,3079,8793,1146,5453,9.920617420066153,9.920617420066153,0.2947886257973835
13,82,2,18234,10250,4991,15241,2993,5179,725,4337,8.700682926829268,9.9551866675415,0.2378523637161347
13,83,1,18158,15272,0,15272,2886,8678,1138,5435,9.984350445259299,9.984350445259299,0.2993171054080846
13,83,2,18374,10351,5073,15424,2950,5271,675,4395,8.713650854989856,9.968620331950207,0.23919669097637966
13,84,1,18305,15398,0,15398,2907,8810,1144,5418,9.93057539940252,9.93057539940252,0.2959847036328872
13,84,2,18240,10284,4978,15262,2978,5166,689,4416,8.66656942823804,9.915672913117547,0.24210526315789474
13,85,1,18333,15421,0,15421,2912,8827,1129,5445,9.946566370533688,9.946566370533688,0.2970054000981836
13,85,2,18256,10356,5080,15436,2820,5268,679,4396,8.653341058323678,9.9282197460482,0.24079754601226994
13,86,1,18027,15202,0,15202,2825,8676,1112,5387,9.948164715169057,9.948164715169057,0.2988295334775614
13,86,2,18323,10502,5018,15520,2803,5337,711,4439,8.653113692629976,9.905863402061856,0.24226382142662228
13,87,1,18096,15372,0,15372,2724,8832,1118,5405,9.944379391100703,9.944379391100703,0.29868479221927496
13,87,2,18127,10384,5071,15455,2672,5255,697,4422,8.700308166409862,9.95606599805888,0.24394549566944337
13,88,1,18220,15314,0,15314,2906,8758,1098,5427,9.994057724957555,9.994057724957555,0.29785949506037324
13,88,2,18576,10458,5080,15538,3038,5312,719,4415,8.63970166379805,9.908224996782083,0.23767226528854435
