lambda_total,noshow_scale,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked,class_1_served_rate,class_2_served_rate,access_gap
24,2.0,19,0.9326027397260251,0.790901835594573,6937,8490.0,10.73452157598499,10.731273514992589,0.02770493672329267,8771,8528,8771,243,0,1095,496,0,0.8839127872716559,0.6622282608695652,0.2216845264020907
24,2.0,20,0.931643835616436,0.7777652751209632,6912,8427.0,10.941369221767115,10.978958028581074,0.03848317767525599,8887,8545,8887,342,0,1124,509,0,0.8760856977417487,0.6403130059363195,0.23577269180542926
24,2.0,21,0.9339726027397243,0.8032977241058987,6918,8501.0,9.85171466124985,9.849744542498838,0.028216442173711102,8612,8369,8612,243,0,962,489,0,0.8860784704242183,0.6875522138680034,0.19852625655621492
24,2.0,22,0.9343835616438343,0.7787739549478875,6949,8500.0,11.627264282396656,11.652247002129329,0.03485374873921327,8923,8612,8923,311,0,1177,486,0,0.8748787584869059,0.6472929936305732,0.22758576485633264
24,2.0,23,0.9389041095890389,0.7930797433547204,6922,8538.0,11.103798065581506,11.106668194317141,0.028643446379468376,8728,8478,8728,250,0,1107,449,0,0.8786586547780577,0.669375175119081,0.20928347965897676
24,2.0,24,0.9347945205479427,0.7997443049744305,6881,8497.0,10.247966507177033,10.24907019990702,0.028358902835890282,8604,8360,8604,244,0,999,480,0,0.8874172185430463,0.6790941728804197,0.2083230456626266
24,2.0,25,0.9317808219178058,0.8000234301780693,6829,8477.0,9.698299770891113,9.700328022492972,0.028467666354264294,8536,8293,8536,243,0,965,499,0,0.8877122877122877,0.6757292551685075,0.21198303254378026
24,2.0,26,0.9295890410958879,0.7955152782618798,6847,8477.0,9.782702702702704,9.782502614151273,0.03276402927849425,8607,8325,8607,282,0,964,514,0,0.8773584905660378,0.6830344827586207,0.1943240078074171
24,2.0,27,0.9368493150684912,0.7996079787847342,6935,8552.0,10.035879767137935,10.042199930819786,0.029516891502363658,8673,8417,8673,256,0,1022,460,0,0.8820624259186093,0.68402104680144,0.19804137911716924
24,2.0,28,0.9357534246575325,0.7905765092309435,6980,8506.0,10.810025767158585,10.839279646619095,0.03295956506965681,8829,8538,8829,291,0,1087,471,0,0.8811229428848015,0.6629366812227074,0.2181862616620941
24,2.0,29,0.9304109589041067,0.7811153933348447,6891,8459.0,10.706833899894502,10.729426433915211,0.03298571752437089,8822,8531,8822,291,0,1121,519,0,0.8731270675228644,0.6527287537333696,0.22039831378949482
24,2.0,30,0.9367123287671204,0.7940435280641466,6932,8531.0,10.76761725194438,10.770561282932418,0.027949599083619703,8730,8486,8730,244,0,1087,467,0,0.8766640563821456,0.6775262286029817,0.1991378277791639
28,0.0,1,0.9563013698630105,0.6827505372142997,6990,8685.0,13.364503372877413,13.596796249267435,0.1601875366282477,10238,8598,10238,1640,0,1292,316,0,0.855632029545073,0.4421864050455501,0.4134456244995229
28,0.0,2,0.9609589041095864,0.6906283803717179,7023,8712.0,13.395675043834014,13.617956534565838,0.15871767135411544,10169,8555,10169,1614,0,1247,285,0,0.863497453310696,0.45267585884552464,0.4108215944651714
28,0.0,3,0.9579452054794492,0.6717220195814936,6998,8693.0,13.43499122293739,13.679497024380879,0.17978498752159724,10418,8545,10418,1873,0,1245,302,0,0.8569786535303777,0.41104436229205177,0.44593429123832595
28,0.0,4,0.9528767123287641,0.6768020205945211,6967,8659.0,13.44890553669671,13.675247717116767,0.17009908684670683,10294,8543,10294,1751,0,1237,339,0,0.8553636665559615,0.4250936329588015,0.43027003359716004
28,0.0,5,0.9591780821917787,0.6858848864526234,7007,8714.0,13.266736159369932,13.490602975724354,0.15485512920908379,10216,8634,10216,1582,0,1332,295,0,0.8528674134760074,0.4500590318772137,0.4028083815987937
28,0.0,6,0.9552054794520523,0.6874447825660155,7003,8673.0,13.41812456263121,13.644252478649259,0.15833905958574654,10187,8574,10187,1613,0,1247,324,0,0.8535768135366057,0.4523470839260313,0.40122972961057446
28,0.0,7,0.9589041095890386,0.6859568654240266,7029,8695.0,13.399462867818777,13.628183858690349,0.16424319312969649,10247,8564,10247,1683,0,1239,296,0,0.8579088471849866,0.44613227389577004,0.4117765732892166
28,0.0,8,0.9632876712328746,0.6836565636877497,7015,8722.0,13.485472297376779,13.722541662605984,0.1715232433486015,10261,8501,10261,1760,0,1210,276,0,0.8606678730054286,0.4263510282161645,0.4343168447892641
28,0.0,9,0.958767123287669,0.6748318924111432,7025,8697.0,13.396517471076312,13.641210374639769,0.17800192122958694,10410,8557,10410,1853,0,1239,293,0,0.8581595498179411,0.42124542124542125,0.4369141285725198
28,0.0,10,0.9591780821917779,0.6873706004140787,6972,8706.0,13.354514659502394,13.570344079660849,0.1559696342305038,10143,8561,10143,1582,0,1282,307,0,0.8562803957739393,0.44641148325358854,0.4098689125203508
28,0.0,11,0.9575342465753403,0.6880409126671911,6996,8681.0,13.356559290382819,13.590283241542092,0.15735641227380015,10168,8568,10168,1600,0,1272,300,0,0.8569523174391463,0.445083932853717,0.41186838458542935
28,0.0,12,0.9587671232876686,0.6723011909335382,7000,8691.0,13.431198032556505,13.664617748751441,0.17988859008835958,10412,8539,10412,1873,0,1240,299,0,0.8560157790927022,0.41404805914972276,0.44196771994297945
28,0.0,13,0.9587671232876689,0.6738399462004036,7014,8687.0,13.380508276987642,13.64002305696993,0.17590546642328753,10409,8578,10409,1831,0,1268,296,0,0.8618388119472719,0.41870471014492755,0.4431341018023443
28,0.0,14,0.9580821917808197,0.6760481927710843,7014,8675.0,13.443714050944946,13.687710843373495,0.17889156626506025,10375,8519,10375,1856,0,1208,297,0,0.8595178719866999,0.42293577981651376,0.4365820921701862
28,0.0,15,0.9563013698630107,0.6877458693941778,6993,8670.0,13.355069070475299,13.584185680566483,0.1599134539732494,10168,8542,10168,1626,0,1228,321,0,0.8574801821555068,0.45034206180702996,0.40713812034847685
28,0.0,16,0.9565753424657506,0.6924833680865853,6974,8674.0,13.346621463642741,13.553371065435408,0.15063052328467877,10071,8554,10071,1517,0,1256,324,0,0.8538435603506406,0.4612225175163083,0.3926210428343323
28,0.0,17,0.955616438356162,0.684153861211706,6990,8669.0,13.305751649114686,13.522266810218264,0.15425271606146618,10217,8641,10217,1576,0,1321,330,0,0.8518518518518519,0.45869664983937586,0.393155202012476
28,0.0,18,0.9545205479452028,0.6770035856187615,6986,8657.0,13.370804784577865,13.600445779629808,0.16551991472041863,10319,8611,10319,1708,0,1297,328,0,0.8510816703001844,0.43870523415977963,0.4123764361404048
28,0.0,19,0.9558904109589017,0.6813240147544166,7019,8675.0,13.399324166860872,13.631430790137838,0.16695787225781403,10302,8582,10302,1720,0,1250,313,0,0.8547094188376754,0.4406583217431618,0.4140510970945136
28,0.0,20,0.9578082191780801,0.6869172637157719,6999,8667.0,13.374490390215492,13.598095985867111,0.15742467366768084,10189,8585,10189,1604,0,1283,303,0,0.8487926727726894,0.4545889101338432,0.3942037626388462
28,0.0,21,0.9556164383561612,0.6803158818367944,6978,8653.0,13.37598883201489,13.605830164765527,0.16193818855415815,10257,8596,10257,1661,0,1288,330,0,0.852803738317757,0.4379835873388042,0.4148201509789528
28,0.0,22,0.9563013698630107,0.6842001962708538,6972,8675.0,13.410112359550562,13.633856722276741,0.16153091265947006,10190,8544,10190,1646,0,1256,316,0,0.8568307847420602,0.4418494928049068,0.4149812919371534
28,0.0,23,0.9549315068493127,0.6868855682265042,6987,8672.0,13.341068097014926,13.549842705465984,0.15690129767990563,10172,8576,10172,1596,0,1267,322,0,0.8570464135021097,0.4494937603013892,0.40755265320072054
28,0.0,24,0.9569863013698597,0.6834736635989818,6981,8689.0,13.411295056944933,13.642843156451928,0.1661445075386724,10214,8517,10214,1697,0,1222,314,0,0.8592743302814514,0.44323447636700647,0.4160398539144449
28,0.0,25,0.9528767123287637,0.6860248751346587,7005,8652.0,13.270063694267517,13.498579962785232,0.1543433552051709,10211,8635,10211,1576,0,1291,339,0,0.854201822477219,0.4534422403733956,0.4007595821038234
28,0.0,26,0.9535616438356134,0.682150160677768,7005,8664.0,13.26316395898145,13.48583114227286,0.15483494011101373,10269,8679,10269,1590,0,1341,333,0,0.8521608543300517,0.4438727782974743,0.40828807603257744
28,0.0,27,0.9526027397260256,0.6827505372142997,6990,8647.0,13.311667245973815,13.54121898808361,0.1569642508302403,10238,8631,10238,1607,0,1300,341,0,0.8527701778385773,0.4562642369020501,0.39650594093652725
28,0.0,28,0.9552054794520528,0.6907940274893701,6986,8678.0,13.381665107577176,13.590329279145655,0.15435577968950856,10113,8552,10113,1561,0,1252,314,0,0.8555461473327688,0.45960076045627374,0.39594538687649505
28,0.0,29,0.9561643835616415,0.6868039814723563,6969,8682.0,13.358521464498772,13.574652606681777,0.15748497092736768,10147,8549,10147,1598,0,1256,324,0,0.8529262086513995,0.45649106302916276,0.3964351456222367
28,0.0,30,0.9605479452054767,0.6823620974802996,7014,8716.0,13.362703962703963,13.592859227551319,0.1652884521840646,10279,8580,10279,1699,0,1282,284,0,0.8521608543300517,0.44493700419972004,0.4072238501303317
28,0.5,1,0.9430136986301338,0.6727876538386404,6888,8578.0,13.364503372877413,13.596796249267435,0.1601875366282477,10238,8598,10238,1640,0,1292,418,0,0.855632029545073,0.4183601962158374,0.4372718333292356
28,0.5,2,0.9447945205479421,0.6792211623561806,6907,8583.0,13.395675043834014,13.617956534565838,0.15871767135411544,10169,8555,10169,1614,0,1247,401,0,0.863497453310696,0.42556672119654126,0.4379307321141548
28,0.5,3,0.9452054794520518,0.6620272605106546,6897,8590.0,13.43499122293739,13.679497024380879,0.17978498752159724,10418,8545,10418,1873,0,1245,403,0,0.8569786535303777,0.38770794824399263,0.4692707052863851
28,0.5,4,0.9361643835616413,0.6638818729356907,6834,8523.0,13.44890553669671,13.675247717116767,0.17009908684670683,10294,8543,10294,1751,0,1237,472,0,0.8553636665559615,0.39396067415730335,0.4614029923986582
28,0.5,5,0.9446575342465731,0.6750195771339076,6896,8595.0,13.266736159369932,13.490602975724354,0.15485512920908379,10216,8634,10216,1582,0,1332,406,0,0.8528674134760074,0.42384887839433294,0.4290185350816744
28,0.5,6,0.939863013698628,0.6760577206243251,6887,8550.0,13.41812456263121,13.644252478649259,0.15833905958574654,10187,8574,10187,1613,0,1247,440,0,0.8535768135366057,0.42484589853010907,0.4287309150064967
28,0.5,7,0.9434246575342443,0.6748316580462574,6915,8579.0,13.399462867818777,13.628183858690349,0.16424319312969649,10247,8564,10247,1683,0,1239,410,0,0.8579088471849866,0.4194905351717691,0.4384183120132175
28,0.5,8,0.9442465753424634,0.6704024948835396,6879,8580.0,13.485472297376779,13.722541662605984,0.1715232433486015,10261,8501,10261,1760,0,1210,412,0,0.8606678730054286,0.3938307030129125,0.46683716999251607
28,0.5,9,0.9442465753424631,0.6641690682036503,6914,8575.0,13.396517471076312,13.641210374639769,0.17800192122958694,10410,8557,10410,1853,0,1239,404,0,0.8581595498179411,0.3958333333333333,0.46232621648460775
28,0.5,10,0.9467123287671206,0.6788918465937099,6886,8612.0,13.354514659502394,13.570344079660849,0.1559696342305038,10143,8561,10143,1582,0,1282,393,0,0.8562803957739393,0.4258373205741627,0.43044307519977665
28,0.5,11,0.9436986301369836,0.6778127458693942,6892,8574.0,13.356559290382819,13.590283241542092,0.15735641227380015,10168,8568,10168,1600,0,1272,404,0,0.8569523174391463,0.4201438848920863,0.43680843254706003
28,0.5,12,0.9463013698630105,0.6631771033422974,6905,8591.0,13.431198032556505,13.664617748751441,0.17988859008835958,10412,8539,10412,1873,0,1240,394,0,0.8560157790927022,0.39209796672828096,0.46391781236442126
28,0.5,13,0.943835616438353,0.6633682390239216,6905,8574.0,13.380508276987642,13.64002305696993,0.17590546642328753,10409,8578,10409,1831,0,1268,405,0,0.8618388119472719,0.39402173913043476,0.4678170728168371
28,0.5,14,0.9427397260273949,0.6645783132530121,6895,8553.0,13.443714050944946,13.687710843373495,0.17889156626506025,10375,8519,10375,1856,0,1208,416,0,0.8595178719866999,0.3956422018348624,0.46387567015183756
28,0.5,15,0.9416438356164357,0.676829268292683,6882,8555.0,13.355069070475299,13.584185680566483,0.1599134539732494,10168,8542,10168,1626,0,1228,432,0,0.8574801821555068,0.42415664071715026,0.43332354143835655
28,0.5,16,0.944246575342463,0.6837454076059974,6886,8579.0,13.346621463642741,13.553371065435408,0.15063052328467877,10071,8554,10071,1517,0,1256,412,0,0.8538435603506406,0.43996134331964243,0.41388221703099815
28,0.5,17,0.9435616438356139,0.6754428893021435,6901,8574.0,13.305751649114686,13.522266810218264,0.15425271606146618,10217,8641,10217,1576,0,1321,419,0,0.8518518518518519,0.4382744378155117,0.4135774140363402
28,0.5,18,0.9386301369862989,0.665180734567303,6864,8532.0,13.370804784577865,13.600445779629808,0.16551991472041863,10319,8611,10319,1708,0,1297,450,0,0.8510816703001844,0.41069788797061524,0.4403837823295692
28,0.5,19,0.9416438356164358,0.6704523393515822,6907,8560.0,13.399324166860872,13.631430790137838,0.16695787225781403,10302,8582,10302,1720,0,1250,425,0,0.8547094188376754,0.4146963375057951,0.4400130813318803
28,0.5,20,0.9416438356164354,0.6748454215330258,6876,8540.0,13.374490390215492,13.598095985867111,0.15742467366768084,10189,8585,10189,1604,0,1283,426,0,0.8487926727726894,0.42519120458891013,0.4236014681837793
28,0.5,21,0.9395890410958874,0.6681290825777518,6853,8528.0,13.37598883201489,13.605830164765527,0.16193818855415815,10257,8596,10257,1661,0,1288,455,0,0.852803738317757,0.4086752637749121,0.44412847454284493
28,0.5,22,0.9405479452054766,0.6730127576054956,6858,8556.0,13.410112359550562,13.633856722276741,0.16153091265947006,10190,8544,10190,1646,0,1256,430,0,0.8568307847420602,0.4149563576315169,0.4418744271105433
28,0.5,23,0.942465753424655,0.6775462052693669,6892,8573.0,13.341068097014926,13.549842705465984,0.15690129767990563,10172,8576,10172,1596,0,1267,417,0,0.8570464135021097,0.4271250294325406,0.42992138406956915
28,0.5,24,0.9398630136986273,0.6716271783826121,6860,8556.0,13.411295056944933,13.642843156451928,0.1661445075386724,10214,8517,10214,1697,0,1222,435,0,0.8592743302814514,0.4151992585727525,0.44407507170869887
28,0.5,25,0.9390410958904077,0.6754480462246597,6897,8541.0,13.270063694267517,13.498579962785232,0.1543433552051709,10211,8635,10211,1576,0,1291,447,0,0.854201822477219,0.4282380396732789,0.4259637828039401
28,0.5,26,0.9417808219178058,0.6737754406466063,6919,8573.0,13.26316395898145,13.48583114227286,0.15483494011101373,10269,8679,10269,1590,0,1341,419,0,0.8521608543300517,0.4237605238540692,0.4284003304759825
28,0.5,27,0.93821917808219,0.6719085758937292,6879,8532.0,13.311667245973815,13.54121898808361,0.1569642508302403,10238,8631,10238,1607,0,1300,452,0,0.8527701778385773,0.43097949886104786,0.4217906789775295
28,0.5,28,0.9395890410958873,0.679026994956986,6867,8557.0,13.381665107577176,13.590329279145655,0.15435577968950856,10113,8552,10113,1561,0,1252,433,0,0.8555461473327688,0.4313212927756654,0.4242248545571034
28,0.5,29,0.9391780821917782,0.6743865181827141,6843,8551.0,13.358521464498772,13.574652606681777,0.15748497092736768,10147,8549,10147,1598,0,1256,450,0,0.8529262086513995,0.4268579492003763,0.42606825945102317
28,0.5,30,0.9454794520547914,0.6712715244673606,6900,8596.0,13.362703962703963,13.592859227551319,0.1652884521840646,10279,8580,10279,1699,0,1282,398,0,0.8521608543300517,0.418338777414839,0.43382207691521274
28,1.0,1,0.9291780821917784,0.662238718499707,6780,8463.0,13.364503372877413,13.596796249267435,0.1601875366282477,10238,8598,10238,1640,0,1292,526,0,0.855632029545073,0.3931324456902593,0.4624995838548137
28,1.0,2,0.9295890410958881,0.6681089585996657,6794,8459.0,13.395675043834014,13.617956534565838,0.15871767135411544,10169,8555,10169,1614,0,1247,514,0,0.863497453310696,0.39915868193503157,0.4643387713756645
28,1.0,3,0.9317808219178058,0.6521405260126704,6794,8481.0,13.43499122293739,13.679497024380879,0.17978498752159724,10418,8545,10418,1873,0,1245,506,0,0.8569786535303777,0.363909426987061,0.4930692265433167
28,1.0,4,0.9189041095890395,0.6508645813095006,6700,8381.0,13.44890553669671,13.675247717116767,0.17009908684670683,10294,8543,10294,1751,0,1237,606,0,0.8553636665559615,0.3625936329588015,0.49277003359716004
28,1.0,5,0.9331506849315049,0.6664056382145653,6808,8496.0,13.266736159369932,13.490602975724354,0.15485512920908379,10216,8634,10216,1582,0,1332,494,0,0.8528674134760074,0.40306965761511215,0.4497977558608952
28,1.0,6,0.926849315068491,0.6661431235888878,6786,8439.0,13.41812456263121,13.644252478649259,0.15833905958574654,10187,8574,10187,1613,0,1247,541,0,0.8535768135366057,0.4009009009009009,0.45267591263570484
28,1.0,7,0.9271232876712308,0.6627305552844736,6791,8450.0,13.399462867818777,13.628183858690349,0.16424319312969649,10247,8564,10247,1683,0,1239,534,0,0.8579088471849866,0.39051180182285583,0.4673970453621308
28,1.0,8,0.9282191780821898,0.6590975538446545,6763,8463.0,13.485472297376779,13.722541662605984,0.1715232433486015,10261,8501,10261,1760,0,1210,528,0,0.8606678730054286,0.36609277857484457,0.494575094430584
28,1.0,9,0.9276712328767102,0.6523535062439961,6791,8446.0,13.396517471076312,13.641210374639769,0.17800192122958694,10410,8557,10410,1853,0,1239,527,0,0.8581595498179411,0.3676739926739927,0.49048555714394837
28,1.0,10,0.9326027397260251,0.6684412895593019,6780,8504.0,13.354514659502394,13.570344079660849,0.1559696342305038,10143,8561,10143,1582,0,1282,499,0,0.8562803957739393,0.40047846889952154,0.4558019268744178
28,1.0,11,0.9324657534246558,0.6694531864673485,6807,8481.0,13.356559290382819,13.590283241542092,0.15735641227380015,10168,8568,10168,1600,0,1272,489,0,0.8569523174391463,0.3997601918465228,0.45719212559262357
28,1.0,12,0.9328767123287643,0.6532846715328468,6802,8487.0,13.431198032556505,13.664617748751441,0.17988859008835958,10412,8539,10412,1873,0,1240,497,0,0.8560157790927022,0.36829944547134935,0.48771633362135286
28,1.0,13,0.927945205479449,0.6527043904313575,6794,8456.0,13.380508276987642,13.64002305696993,0.17590546642328753,10409,8578,10409,1831,0,1268,516,0,0.8618388119472719,0.3688858695652174,0.49295294238205445
28,1.0,14,0.9258904109589022,0.6519518072289157,6764,8417.0,13.443714050944946,13.687710843373495,0.17889156626506025,10375,8519,10375,1856,0,1208,547,0,0.8595178719866999,0.36559633027522936,0.49392154171147057
