h1,h2,tau1,tau2,balk_high,mean,std,n,se,ci95,metric
14,14,5,12,0.5,9.218063021226913,0.027768851267210393,50,0.003927108607361025,0.007697132870427608,mean_accepted_booking_delay
14,14,5,12,0.7,8.84801126439496,0.03986421457371746,50,0.005637651290350242,0.011049796529086473,mean_accepted_booking_delay
14,14,9,5,0.3,9.420401727626277,0.023107423123968865,50,0.003267883117341044,0.006405050909988446,mean_accepted_booking_delay
14,14,9,5,0.5,7.965242980560416,0.07060341344280431,50,0.009984830484064875,0.019570267748767155,mean_accepted_booking_delay
14,14,9,5,0.7,7.20884339577289,0.01868536234753595,50,0.002642509284974091,0.005179318198549218,mean_accepted_booking_delay
14,14,9,9,0.3,9.433131164855904,0.021837816658713923,50,0.0030883336491370336,0.006053133952308586,mean_accepted_booking_delay
14,14,9,9,0.5,8.351176549303698,0.08451133778052816,50,0.011951708006351666,0.023425347692449264,mean_accepted_booking_delay
14,14,9,9,0.7,7.35060555143205,0.023902479292002215,50,0.0033803210389091584,0.0066254292362619505,mean_accepted_booking_delay
14,14,12,12,0.3,9.443510611778926,0.020719159871350843,50,0.0029301316891040753,0.0057430581106439876,mean_accepted_booking_delay
14,14,12,12,0.5,9.36747367029829,0.026205833607824233,50,0.0037060645301477684,0.007263886479089626,mean_accepted_booking_delay
14,14,12,12,0.7,9.114706058589656,0.02203533634024206,50,0.003116267150382304,0.006107883614749316,mean_accepted_booking_delay
2,2,5,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,5,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,5,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,5,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,5,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,5,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,9,5,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,9,5,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,9,5,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,9,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,9,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,9,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,2,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,5,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,5,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,5,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,5,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,5,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,5,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,9,5,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,9,5,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,9,5,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,9,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,9,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,9,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,5,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,7,5,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,7,5,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,7,5,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,7,5,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,7,5,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,7,5,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,7,9,5,0.3,0.10676941946838493,0.004998079416528722,50,0.0007068351696672724,0.0013853969325478537,overall_balking_rate
2,7,9,5,0.5,0.12021814492688358,0.005759280414913654,50,0.0008144852472280635,0.0015963910845670044,overall_balking_rate
2,7,9,5,0.7,0.12789942633966292,0.007045688916305626,50,0.000996410882170121,0.001952965329053437,overall_balking_rate
2,7,9,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,7,9,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,7,9,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,7,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,7,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,7,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,10,5,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,10,5,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,10,5,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,10,5,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,10,5,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,10,5,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,10,9,5,0.3,0.10756922241081611,0.006327869723667955,50,0.0008948959184141311,0.001753996000091697,overall_balking_rate
2,10,9,5,0.5,0.12021814492688358,0.005759280414913654,50,0.0008144852472280635,0.0015963910845670044,overall_balking_rate
2,10,9,5,0.7,0.12789942633966292,0.007045688916305626,50,0.000996410882170121,0.001952965329053437,overall_balking_rate
2,10,9,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,10,9,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,10,9,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,10,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,10,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,10,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,14,5,9,0.3,7.4300435121003525e-06,2.1415757737492575e-05,50,3.028645504085855e-06,5.936145188008275e-06,overall_balking_rate
2,14,5,9,0.5,1.3844084878553201e-05,5.5881441844295705e-05,50,7.902829294116637e-06,1.548954541646861e-05,overall_balking_rate
2,14,5,9,0.7,2.336573613067488e-05,7.301242344159189e-05,50,1.0325515945282653e-05,2.0238011252754e-05,overall_balking_rate
2,14,5,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,14,5,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,14,5,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,14,9,5,0.3,0.10756922241081611,0.006327869723667955,50,0.0008948959184141311,0.001753996000091697,overall_balking_rate
2,14,9,5,0.5,0.12021814492688358,0.005759280414913654,50,0.0008144852472280635,0.0015963910845670044,overall_balking_rate
2,14,9,5,0.7,0.12789942633966292,0.007045688916305626,50,0.000996410882170121,0.001952965329053437,overall_balking_rate
2,14,9,9,0.3,7.4300435121003525e-06,2.1415757737492575e-05,50,3.028645504085855e-06,5.936145188008275e-06,overall_balking_rate
2,14,9,9,0.5,1.3844084878553201e-05,5.5881441844295705e-05,50,7.902829294116637e-06,1.548954541646861e-05,overall_balking_rate
2,14,9,9,0.7,2.336573613067488e-05,7.301242344159189e-05,50,1.0325515945282653e-05,2.0238011252754e-05,overall_balking_rate
2,14,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,14,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
2,14,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,5,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,5,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,5,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,5,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,5,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,5,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,9,5,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,9,5,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,9,5,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,9,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,9,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,9,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,2,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,5,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,5,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,5,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,5,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,5,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,5,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,9,5,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,9,5,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,9,5,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,9,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,9,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,9,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,5,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,7,5,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,7,5,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,7,5,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,7,5,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,7,5,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,7,5,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,7,9,5,0.3,0.16262456362607888,0.004279613407520471,50,0.0006052287322629186,0.0011862483152353205,overall_balking_rate
5,7,9,5,0.5,0.18699298083440447,0.005161594018639447,50,0.0007299596264623752,0.0014307208678662553,overall_balking_rate
5,7,9,5,0.7,0.19721134117882216,0.0055712218693586705,50,0.0007878897526636619,0.0015442639152207773,overall_balking_rate
5,7,9,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,7,9,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,7,9,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,7,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,7,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,7,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,10,5,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,10,5,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,10,5,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,10,5,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,10,5,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,10,5,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,10,9,5,0.3,0.16689739598417078,0.005106352954754691,50,0.0007221473602878011,0.0014154088261640902,overall_balking_rate
5,10,9,5,0.5,0.18704210036743857,0.0051961578561216925,50,0.0007348476912358802,0.0014403014748223253,overall_balking_rate
5,10,9,5,0.7,0.19721134117882216,0.0055712218693586705,50,0.0007878897526636619,0.0015442639152207773,overall_balking_rate
5,10,9,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,10,9,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,10,9,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,10,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,10,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,10,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,14,5,9,0.3,0.006282593428486929,0.0022472862193199366,50,0.0003178142649896412,0.0006229159593796967,overall_balking_rate
5,14,5,9,0.5,0.008158918982005483,0.0027926698273724065,50,0.00039494315451001874,0.0007740885828396367,overall_balking_rate
5,14,5,9,0.7,0.009133085853860398,0.0027727976553441978,50,0.0003921328049904083,0.0007685802977812004,overall_balking_rate
5,14,5,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,14,5,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,14,5,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,14,9,5,0.3,0.16689739598417078,0.005106352954754691,50,0.0007221473602878011,0.0014154088261640902,overall_balking_rate
5,14,9,5,0.5,0.18704210036743857,0.0051961578561216925,50,0.0007348476912358802,0.0014403014748223253,overall_balking_rate
5,14,9,5,0.7,0.19721134117882216,0.0055712218693586705,50,0.0007878897526636619,0.0015442639152207773,overall_balking_rate
5,14,9,9,0.3,0.006282593428486929,0.0022472862193199366,50,0.0003178142649896412,0.0006229159593796967,overall_balking_rate
5,14,9,9,0.5,0.008158918982005483,0.0027926698273724065,50,0.00039494315451001874,0.0007740885828396367,overall_balking_rate
5,14,9,9,0.7,0.009133085853860398,0.0027727976553441978,50,0.0003921328049904083,0.0007685802977812004,overall_balking_rate
5,14,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,14,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
5,14,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,2,5,9,0.3,0.10549476162655118,0.006073373713644655,50,0.000858904747519652,0.0016834533051385179,overall_balking_rate
7,2,5,9,0.5,0.12221658866288548,0.006443457544335974,50,0.0009112425047775174,0.001786035309363934,overall_balking_rate
7,2,5,9,0.7,0.12730929408200867,0.007059222477054629,50,0.000998324816685965,0.0019567166407044915,overall_balking_rate
7,2,5,12,0.3,0.10549476162655118,0.006073373713644655,50,0.000858904747519652,0.0016834533051385179,overall_balking_rate
7,2,5,12,0.5,0.12221658866288548,0.006443457544335974,50,0.0009112425047775174,0.001786035309363934,overall_balking_rate
7,2,5,12,0.7,0.12730929408200867,0.007059222477054629,50,0.000998324816685965,0.0019567166407044915,overall_balking_rate
7,2,9,5,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,2,9,5,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,2,9,5,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,2,9,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,2,9,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,2,9,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,2,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,2,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,2,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,5,5,9,0.3,0.163905040693826,0.0035907423694098175,50,0.0005078076557807066,0.000995303005330185,overall_balking_rate
7,5,5,9,0.5,0.1864602721912659,0.004717343197215479,50,0.0006671330727870588,0.0013075808226626353,overall_balking_rate
7,5,5,9,0.7,0.19755394584687896,0.005890167900000921,50,0.0008329955328835954,0.001632671244451847,overall_balking_rate
7,5,5,12,0.3,0.163905040693826,0.0035907423694098175,50,0.0005078076557807066,0.000995303005330185,overall_balking_rate
7,5,5,12,0.5,0.1864602721912659,0.004717343197215479,50,0.0006671330727870588,0.0013075808226626353,overall_balking_rate
7,5,5,12,0.7,0.19755394584687896,0.005890167900000921,50,0.0008329955328835954,0.001632671244451847,overall_balking_rate
7,5,9,5,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,5,9,5,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,5,9,5,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,5,9,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,5,9,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,5,9,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,5,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,5,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,5,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,7,5,9,0.3,0.1051604899256764,0.00227219403327306,50,0.0003213367618197985,0.0006298200531668051,overall_balking_rate
7,7,5,9,0.5,0.18165034152408416,0.0033930207581515264,50,0.000479845597359133,0.0009404973708239007,overall_balking_rate
7,7,5,9,0.7,0.2648400019581186,0.002722380643490092,50,0.00038500276279656816,0.0007546054150812736,overall_balking_rate
7,7,5,12,0.3,0.1051604899256764,0.00227219403327306,50,0.0003213367618197985,0.0006298200531668051,overall_balking_rate
7,7,5,12,0.5,0.18165034152408416,0.0033930207581515264,50,0.000479845597359133,0.0009404973708239007,overall_balking_rate
7,7,5,12,0.7,0.2648400019581186,0.002722380643490092,50,0.00038500276279656816,0.0007546054150812736,overall_balking_rate
7,7,9,5,0.3,0.10497681981935982,0.0023579651575184883,50,0.00033346663053658576,0.0006535945958517081,overall_balking_rate
7,7,9,5,0.5,0.18193269777277032,0.003090650944761458,50,0.00043708404826428733,0.0008566847345980031,overall_balking_rate
7,7,9,5,0.7,0.26426775653768503,0.003585371341390783,50,0.0005070480777138661,0.0009938142323191775,overall_balking_rate
7,7,9,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,7,9,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,7,9,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,7,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,7,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,7,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,10,5,9,0.3,0.00983001082694038,0.0007729950950626606,50,0.00010931801470854944,0.0002142633088287569,overall_balking_rate
7,10,5,9,0.5,0.01824378736774669,0.001018090981760877,50,0.00014397980741359713,0.00028220042253065036,overall_balking_rate
7,10,5,9,0.7,0.029399116000881343,0.0019776042155429273,50,0.0002796754702627013,0.0005481639217148946,overall_balking_rate
7,10,5,12,0.3,0.00983001082694038,0.0007729950950626606,50,0.00010931801470854944,0.0002142633088287569,overall_balking_rate
7,10,5,12,0.5,0.01824378736774669,0.001018090981760877,50,0.00014397980741359713,0.00028220042253065036,overall_balking_rate
7,10,5,12,0.7,0.029399116000881343,0.0019776042155429273,50,0.0002796754702627013,0.0005481639217148946,overall_balking_rate
7,10,9,5,0.3,0.199521790896951,0.0028365407980945495,50,0.0004011474466889915,0.0007862489955104233,overall_balking_rate
7,10,9,5,0.5,0.29835159520949256,0.0026629872699252457,50,0.00037660327135551844,0.0007381424118568161,overall_balking_rate
7,10,9,5,0.7,0.3766300360528402,0.0027889052735705746,50,0.00039441076620573535,0.0007730451017632413,overall_balking_rate
7,10,9,9,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,10,9,9,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,10,9,9,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,10,12,12,0.3,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,10,12,12,0.5,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,10,12,12,0.7,0.0,0.0,50,0.0,0.0,overall_balking_rate
7,14,5,9,0.3,0.0383630065410117,0.004006683953965345,50,0.0005666306787840447,0.0011105961304167277,overall_balking_rate
7,14,5,9,0.5,0.049077535028616316,0.004641299730393168,50,0.0006563789025760607,0.001286502649049079,overall_balking_rate
7,14,5,9,0.7,0.056759888411077215,0.005170521768315619,50,0.0007312222009297266,0.0014331955138222642,overall_balking_rate
7,14,5,12,0.3,0.009599850312326491,0.0008533983147617467,50,0.00012068874708424056,0.0002365499442851115,overall_balking_rate
