background_id,selected_policy,search_constraints_feasible,selected_horizon_days,selected_Q,selected_window,n_seeds,average_utilization,priority_weighted_utilization,class_1_percent_serviced,class_2_percent_serviced,class_1_slot_utilization,class_2_slot_utilization,class_1_balking_rate,class_2_balking_rate,class_1_no_show_rate,class_2_no_show_rate,class_1_no_offer_rate,class_2_no_offer_rate,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,design_note,patient_characteristic,class2_reference,profile_id,noshow_level,noshow_level_code,balk_level,balk_level_code,clinic_context_id,open_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PBF_NS_LOW_BK_MEDIUM_C041,reservation_only,True,100,2,5,10,0.9498812785388113,0.5278310502283106,0.4218798172930961,0.37578980885604724,0.10574429223744289,0.8441735159817352,0.09699670266159294,0.049678367680732874,0.020317016153979527,0.02006809077425744,0.0,0.0,3.9006510497860454,4.665123158007524,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C041,100,2.5,0.1,30,7.5,67.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C042,both_flexible,True,6,5,6,10,0.9508219178082176,0.5318986301369862,0.45099766571734745,0.3726327839603401,0.11281643835616433,0.8381643835616437,0.05023426437572566,0.050074215965724644,0.022914580666739313,0.01928289891585703,0.06122025349753679,0.17188242090726782,3.1895499351890897,3.509745719239793,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C042,100,2.5,0.1,50,12.5,112.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C043,reservation_only,True,100,7,11,10,0.9495068493150672,0.6225251141552511,0.3935192926620036,0.37404643677741406,0.2955159817351598,0.6540182648401827,0.11238852598109905,0.05046442307805081,0.02155233013997166,0.01955152501694891,0.0,0.0,4.234816575977897,4.645504277834636,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C043,100,2.5,0.3,30,22.5,52.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C044,both_flexible,True,4,5,3,10,0.9500438356164371,0.6195780821917808,0.3845675420669291,0.37595261707130156,0.2891287671232876,0.6608986301369864,0.05034308009098045,0.04966209330033925,0.02039951199574261,0.01975186185445839,0.32897461594423777,0.3298474170021521,2.1571482673537448,2.291143772066139,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C044,100,2.5,0.3,50,37.5,87.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C045,both_flexible,True,7,5,3,10,0.9498082191780808,0.7112328767123287,0.3776662287663325,0.3808348908143827,0.4727214611872146,0.4770228310502283,0.11237300067565432,0.0498918688603547,0.02002656770996601,0.0201362844577016,0.058779740632869025,0.05785207420886894,4.011419051753357,4.148743405772754,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C045,100,2.5,0.5,30,37.5,37.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C046,both_flexible,True,6,5,3,10,0.9506410958904098,0.7142356164383562,0.383294204728349,0.37928125120408873,0.47767123287671237,0.47312876712328755,0.05009429589333968,0.049825641428775304,0.019955609179946078,0.01958176933234612,0.15730663133267878,0.15727346134506087,3.4725455624928068,3.518409402694059,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C046,100,2.5,0.5,50,62.5,62.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C047,both_flexible,True,9,15,9,10,0.9514703196347016,0.807392694063927,0.3799578604895562,0.3853320647001187,0.6630958904109588,0.28859360730593603,0.11942032909096886,0.05094918774362974,0.01949097353595787,0.0194328215575781,2.6422838309725828e-05,3.6803913020280006e-05,4.344154514216945,4.419205288611069,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C047,100,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C048,reservation_only,True,100,10,6,10,0.9501424657534233,0.8043835616438356,0.3766513106393235,0.3879998439054522,0.6585753424657534,0.29161643835616435,0.1185573365175776,0.049437331408499915,0.01992641793739513,0.019991302312039348,0.0,0.0,4.346199772234715,4.416817682918573,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C048,100,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C049,both_flexible,True,7,5,3,10,0.9510867579908661,0.9019908675799087,0.38126597470908585,0.3962096959049003,0.8530867579908676,0.09780821917808216,0.10874413934221086,0.049444466846893007,0.019617132060643673,0.01986494146834574,0.03467069874596942,0.03226220952765517,4.073024529927752,4.093778839880505,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C049,100,2.5,0.9,30,67.5,7.499999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C050,both_flexible,True,7,10,3,10,0.9508054794520536,0.9021780821917809,0.38075500319510674,0.38925808584759813,0.8534794520547944,0.09739726027397257,0.11340642705666396,0.050631853304994104,0.019744357465816688,0.01952912153261415,0.02713921959840297,0.027299293974138224,4.11330195679678,4.162262019973452,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C050,100,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C051,reservation_only,True,100,3,7,10,0.9512694063926924,0.5338127853881278,0.3909421723945169,0.3088734612804279,0.11670319634703193,0.8342191780821917,0.10690964653599486,0.05036484978166865,0.02033260288747764,0.01583058700340909,0.0,0.0,4.2697656805221005,6.096077588712587,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C051,100,3.0,0.1,30,9.0,81.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C052,both_flexible,True,6,5,3,10,0.9499397260273964,0.5341260273972603,0.3937271557562544,0.30777882113235444,0.11813698630136982,0.8319780821917808,0.049922340041511346,0.05046996764450913,0.01952527696071544,0.016358842663381147,0.28764779274082153,0.3005612972214745,2.457844290345477,3.615787960908547,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C052,100,3.0,0.1,50,15.0,135.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C053,both_flexible,True,4,5,3,10,0.9510502283105007,0.6252283105022831,0.33314836059589203,0.3091237696454943,0.29962557077625573,0.6512054794520548,0.04958443683158447,0.05087587221096107,0.01777916027634596,0.015649745217042533,0.4401708693074725,0.4396766782885386,2.0032520279792916,2.356335610484752,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C053,100,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C054,both_flexible,True,9,10,7,10,0.9495780821917796,0.6221890410958905,0.32760793804445126,0.3125382255866215,0.2943013698630137,0.6557753424657535,0.12733966928317045,0.05031284360433021,0.017630892075454818,0.0164596320903024,0.07007467866584605,0.0702040512988157,4.834317906027188,5.4133311732959015,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C054,100,3.0,0.3,50,45.0,105.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C055,both_flexible,True,11,10,9,10,0.9483926940639253,0.7131461187214613,0.3196036421103698,0.31356319694462487,0.4780730593607306,0.4701461187214611,0.13420687084543442,0.049867750585625086,0.01729244088620965,0.01720213114996031,0.0006511544239075499,0.00058932793172708,5.4735578160444405,5.865268238992998,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C056,both_flexible,True,4,5,3,10,0.9495013698630125,0.7129205479452055,0.3180585125291242,0.3153737562595257,0.47629589041095893,0.4732493150684931,0.05003287247814693,0.05005327621091572,0.016645573022131162,0.01703490056396842,0.43857274175787875,0.4383181428330306,2.2326772073834773,2.2703657933989034,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C057,both_flexible,True,10,15,9,10,0.9499817351598157,0.8063881278538814,0.317044566468807,0.319377366689583,0.6627945205479453,0.28718721461187213,0.13531731209802078,0.050758902726083924,0.016624141558817702,0.01692702013606099,0.005360256416400169,0.00514521597902695,5.427288206524664,5.725601751918385,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C057,100,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C058,both_flexible,True,6,20,6,10,0.949824657534245,0.8070602739726027,0.3163527294402507,0.3171509571140633,0.6639397260273973,0.2862410958904109,0.05016137626428757,0.04975865381823941,0.01674312120635884,0.016599549558080098,0.2984893633823171,0.2998184065618987,3.4965927754919433,3.5073641338113184,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C058,100,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C059,both_flexible,True,5,15,5,10,0.9503287671232862,0.9037397260273972,0.31693156070456713,0.30946068680816796,0.8571963470319635,0.09308675799086755,0.04970699607938998,0.04838634114920788,0.01660308037908016,0.01609558870141782,0.3695721855056245,0.3719339841781229,2.8880492143833214,2.9196915907649372,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C059,100,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C060,reservation_only,True,100,34,9,10,0.9499123287671221,0.901731506849315,0.3163576612721743,0.3201756208677329,0.8535671232876713,0.09632876712328761,0.13606448132638768,0.05031129593740158,0.016706752463526292,0.016665294135024218,0.0,0.0,5.463655357565658,5.653994986403217,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C060,100,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C001,reservation_only,True,100,19,5,10,0.9474977168949756,0.523324200913242,0.8326243407293792,0.7848912135626549,0.09900456621004562,0.8486392694063927,0.051908508318123284,0.04966139397170078,0.041877497538978535,0.04213769723684023,0.0,0.0,0.38730858195131557,0.7337853860159795,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C001,100,1.2,0.1,30,3.6,32.4,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C002,reservation_only,True,100,44,9,10,0.9473150684931493,0.5251068493150686,0.8590177047633208,0.7836329832818055,0.10271232876712325,0.8447890410958904,0.0511644127271826,0.049919448644179354,0.04655305842418396,0.041276496433060375,0.0,0.0,0.22924651375224675,1.0071395237554293,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C002,100,1.2,0.1,50,6.0,54.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C003,both_flexible,True,4,19,4,10,0.9484748858447478,0.621406392694064,0.8168941252774182,0.7812660769995191,0.2937442922374429,0.6553242009132421,0.05080168954460527,0.050502049394975004,0.04412104032426471,0.04097150631979132,0.0,0.0027509914341683995,0.46412504549774586,0.7221093201800779,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C003,100,1.2,0.3,30,10.8,25.2,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C004,both_flexible,True,4,30,3,10,0.950345205479451,0.6209068493150685,0.8098168901600614,0.7824257878435471,0.29154520547945206,0.6587232876712329,0.05069639931965479,0.05111378658541253,0.042608059564281604,0.04063638841998575,0.0,0.0,0.4991303231268141,0.7152037110359862,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C004,100,1.2,0.3,50,18.0,42.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C005,both_flexible,True,3,19,3,10,0.9477808219178068,0.714566210045662,0.8013784699683267,0.771119946338668,0.4817077625570776,0.46571689497716895,0.050130117467206116,0.0497336563459473,0.04268466767275201,0.04128717327004657,0.0,0.010936809662069221,0.5559214420094041,0.7124111663268609,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C006,both_flexible,True,2,30,2,10,0.9493534246575331,0.7164356164383562,0.8026001561439164,0.7767391883281706,0.4835999999999999,0.46567123287671236,0.05017153279236698,0.050712134354485225,0.042311530984638565,0.0416875322998947,0.0007933401974884082,0.03460822784375589,0.5528767981398859,0.5378162705282288,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C006,100,1.2,0.5,50,30.0,30.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C007,both_flexible,True,3,20,2,10,0.9475799086757976,0.8067260273972604,0.7917222483930375,0.7796417012682216,0.6659360730593609,0.281579908675799,0.04995742196283266,0.05220751659789772,0.04279439233705638,0.042471252687555236,3.228931223764e-05,0.0,0.6088486200459645,0.6731861000521286,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C007,100,1.2,0.7,30,25.2,10.8,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C008,both_flexible,True,2,35,2,10,0.9492109589041086,0.8074931506849314,0.7961009313852856,0.7869154673746963,0.6656876712328768,0.28361095890410953,0.05011729656093059,0.04877155633419392,0.04239390880916941,0.041504770317656,0.0046176326042813,0.0194188866600025,0.5676575833745189,0.5596155414142503,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C008,100,1.2,0.7,50,42.0,18.000000000000004,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C009,both_flexible,True,2,25,2,10,0.9477990867579893,0.9012420091324203,0.7917850492528171,0.7848280936224536,0.8548675799086759,0.09274885844748856,0.05069249722517301,0.05154120917239687,0.04268968658154427,0.040308952257594545,0.01086563980540227,0.021078325900779554,0.5522853879721695,0.5468567942592478,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C010,horizon_only,True,2,0,-1,10,0.9497698630136974,0.9020931506849316,0.7890841034912757,0.7920451740675609,0.8545917808219178,0.09500273972602737,0.04955290143483598,0.05138367373938857,0.04196692021117847,0.03921649571034149,0.007913566380662162,0.00816833968563375,0.5914677634055654,0.5953598689101215,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C011,both_flexible,True,2,15,2,10,0.9492694063926926,0.530876712328767,0.7968203287592258,0.6646481430889565,0.11241095890410957,0.836931506849315,0.04978946611927203,0.05098860104073277,0.042772654345509385,0.03554059472390126,0.0,0.18109143824692492,0.5787783518361114,0.49415437102089055,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C012,both_flexible,True,4,36,3,10,0.9497972602739713,0.5316904109589042,0.8063462048869354,0.6625785489852217,0.11345205479452052,0.8364767123287671,0.04880069964430439,0.050006282947213807,0.040902904649042816,0.03517095364890553,0.0,0.00170610600745797,0.5396168021621177,1.6220894231604717,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C012,100,1.4,0.1,50,7.0,63.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C013,reservation_only,True,100,5,2,10,0.95000913242009,0.6196347031963472,0.6899971450891227,0.6704360787892351,0.2892146118721461,0.6608401826484018,0.050713058289574155,0.05003076197951327,0.03573366686762987,0.0353731558014908,0.0,0.0,1.2486946049459324,1.409378346667253,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C013,100,1.4,0.3,30,12.6,29.4,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C014,both_flexible,True,4,15,3,10,0.949726027397259,0.6220301369863014,0.6987887679064853,0.6697799031349486,0.2943780821917808,0.6553041095890412,0.04987543534935581,0.05006546419707614,0.037401657905627265,0.035291976218232116,0.0,0.0,1.1976923715317234,1.4046267559717458,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C014,100,1.4,0.3,50,21.0,49.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C015,both_flexible,True,2,10,2,10,0.9492420091324185,0.7125251141552511,0.6787329626776556,0.6750581956206124,0.4756164383561643,0.47381735159817345,0.05165379155454752,0.04951521095157933,0.03605939152072743,0.03627780632055573,0.10493531853844376,0.10827635130416031,0.7917117951431983,0.7923335216310191,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C015,100,1.4,0.5,30,21.0,21.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C016,both_flexible,True,4,20,3,10,0.9500602739726014,0.7138739726027397,0.679491199204562,0.6784647659480595,0.47733698630136984,0.4730739726027397,0.050052222975536485,0.0503207789611672,0.0355636449570251,0.03580976106013397,0.0,0.0,1.3261454037266025,1.3416921845747063,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C016,100,1.4,0.5,50,35.0,35.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C017,both_flexible,True,4,20,4,10,0.949707762557076,0.8096575342465753,0.6852854493387631,0.6614298112406465,0.6696803652968036,0.2799543378995434,0.04973646676377935,0.05078304176990685,0.03592642975602588,0.035754536177972904,3.728213253798e-05,0.00139546641048752,1.295848135345755,1.4553793970028157,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C017,100,1.4,0.7,30,29.4,12.6,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C018,both_flexible,True,3,25,3,10,0.9487506849315055,0.8065479452054796,0.6771813170643329,0.6752316525606079,0.6644054794520547,0.2842849315068493,0.049779715046774996,0.05142196126717966,0.03642446472760701,0.036975347077694565,0.00599729099874154,0.0059751147654082196,1.3148445292150073,1.31796393609276,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C018,100,1.4,0.7,50,49.0,21.000000000000004,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C019,both_flexible,True,2,20,2,10,0.9500821917808204,0.9024520547945205,0.6803429753831061,0.6745947271550816,0.8547671232876712,0.09536986301369858,0.05039581852571716,0.051952987154485285,0.035792079814395576,0.03532420232412706,0.10302695649803317,0.10364623125862091,0.7893948331440006,0.791974428046217,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C019,100,1.4,0.9,30,37.8,4.199999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C020,both_flexible,True,3,35,3,10,0.9493205479452044,0.9022849315068493,0.6793620762534747,0.6736583176448863,0.8552,0.09416986301369859,0.04965602765656878,0.05095271985570515,0.0363744979460244,0.03536962242151217,0.006472270881707659,0.0066982839220476,1.3092594030158358,1.3103606118482274,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C020,100,1.4,0.9,50,63.0,6.999999999999998,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_HIGH_C021,horizon_only,True,4,0,-1,10,0.9501643835616426,0.5228630136986301,0.5671913833812872,0.5581643639941476,0.09557990867579905,0.8545662100456621,0.04911629382324184,0.05107307677017041,0.029781085498918225,0.029376209817929332,0.039598614278132695,0.038619962379970785,2.1172880798059213,2.11209656600295,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_HIGH,medium,1,high,2,C021,100,1.7,0.1,30,5.1000000000000005,45.9,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
