seed,step_index,gap_index,within_step,post_gap,class_1_low,class_1_high,class_2_low,class_2_high,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,booked_slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
42,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18089,16386,1053,17439,650,8726,1227,6412,9.265653606737459,9.448592235793337,0.35446956714025096,0.548972602739726,0.6540239726027397,0.06038190263203165,151827.0,164774.0
43,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18433,8935,8681,17616,817,4909,621,3392,9.38041410184667,9.40633514986376,0.1840177941734932,0.29041095890410956,0.34357876712328766,0.49279064486830154,83814.0,165702.0
43,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18177,16421,1051,17472,705,8755,1253,6392,9.220449424517387,9.403502747252746,0.35165318809484514,0.5472602739726027,0.6545376712328768,0.06015338827838828,151409.0,164298.0
44,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18010,8743,8818,17561,449,4764,615,3357,9.377673567425369,9.361881441831331,0.1863964464186563,0.28741438356164384,0.34006849315068494,0.5021354137008143,81989.0,164404.0
44,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18146,16574,1072,17646,500,8869,1252,6436,9.165741522867142,9.355491329479769,0.3546787170726331,0.5510273972602739,0.6582191780821918,0.06075031168536779,151913.0,165087.0
45,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18355,8804,8799,17603,752,4765,655,3372,9.410381644706952,9.412940975970004,0.18371016071915008,0.2886986301369863,0.34477739726027395,0.49985797875362153,82849.0,165696.0
45,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18305,16479,1051,17530,775,8838,1155,6473,9.187996844468717,9.377239018824872,0.3536192297186561,0.554195205479452,0.6530821917808219,0.05995436394751854,151409.0,164383.0
46,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18482,8909,8923,17832,650,4895,641,3362,9.381636547311707,9.392889187976671,0.18190672005194244,0.28784246575342465,0.34272260273972605,0.5003925527142217,83581.0,167494.0
46,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18083,16388,1078,17466,617,8719,1234,6412,9.179155479619233,9.368601855032635,0.35458718133053146,0.548972602739726,0.6546232876712329,0.06171991297377762,150428.0,163632.0
47,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18286,8902,8883,17785,501,4874,674,3333,9.350595371826556,9.353162777621591,0.18227058952203873,0.2853595890410959,0.34306506849315066,0.4994658420016868,83239.0,166346.0
47,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18121,16543,1013,17556,565,8884,1216,6431,9.185214290032038,9.364490772385508,0.3548921141217372,0.5505993150684931,0.654708904109589,0.05770107085896559,151951.0,164403.0
48,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18178,8774,8700,17474,704,4749,616,3393,9.431388192386597,9.411468467437336,0.18665419738145012,0.29049657534246576,0.343236301369863,0.4978825683873183,82751.0,164456.0
48,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18203,16388,1117,17505,698,8725,1188,6454,9.20850622406639,9.407140816909454,0.35455694116354447,0.5525684931506849,0.6542808219178082,0.06381033990288489,150909.0,164672.0
49,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18115,8739,8747,17486,629,4743,654,3333,9.36319945073807,9.388596591558962,0.18399116754071212,0.2853595890410959,0.3413527397260274,0.5002287544321171,81825.0,164169.0
49,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18340,16624,1093,17717,623,8914,1246,6435,9.154355149181905,9.345600270926228,0.35087241003271535,0.5509417808219178,0.6576198630136987,0.061692160072246996,152182.0,165576.0
50,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18495,8844,8962,17806,689,4794,667,3378,9.383989145183175,9.378636414691677,0.18264395782643958,0.2892123287671233,0.3463184931506849,0.5033134898348871,82992.0,166996.0
50,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18180,16501,1062,17563,617,8880,1198,6399,9.233500999939398,9.421966634401867,0.35198019801980196,0.5478595890410959,0.6504280821917808,0.06046802937994648,152362.0,165478.0
51,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18161,8728,8604,17332,829,4778,620,3316,9.459784601283227,9.427475190399262,0.18258906447882825,0.2839041095890411,0.336986301369863,0.49642280175398107,82565.0,163397.0
51,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18421,16629,1030,17659,762,8881,1298,6424,9.312887124902279,9.4908545217736,0.34873242494978557,0.55,0.6611301369863014,0.05832719859561697,154864.0,167599.0
52,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18424,8943,8903,17846,578,4903,645,3384,9.41708598904171,9.37436960663454,0.1836734693877551,0.2897260273972603,0.3449486301369863,0.49887930068362657,84217.0,167295.0
52,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,17989,16353,1063,17416,573,8690,1204,6435,9.21977618785544,9.409508497932935,0.3577186058146645,0.5509417808219178,0.6540239726027397,0.061035829122645845,150771.0,163876.0
53,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18132,8761,8656,17417,715,4766,636,3343,9.39356237872389,9.334328529597519,0.1843701742775204,0.28621575342465755,0.3406678082191781,0.4969857036228972,82297.0,162576.0
53,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18196,16486,1006,17492,704,8801,1228,6445,9.234441344170811,9.415332723530756,0.3541987249945043,0.5517979452054794,0.6569349315068493,0.05751200548822319,152239.0,164693.0
54,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18089,8724,8851,17575,514,4676,665,3374,9.359009628610728,9.383271692745376,0.18652219580960805,0.28886986301369866,0.34580479452054796,0.5036130867709815,81648.0,164911.0
54,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18172,16527,1072,17599,573,8869,1188,6444,9.168935681006838,9.360531848400477,0.35461149020471056,0.5517123287671233,0.6534246575342466,0.06091255184953691,151535.0,164736.0
55,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18232,8788,8724,17512,720,4774,674,3331,9.463814292216659,9.457971676564641,0.18270074594120228,0.28518835616438354,0.3428938356164384,0.498172681589767,83168.0,165628.0
55,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18528,16715,1043,17758,770,9050,1171,6477,9.260963206700568,9.443856290122762,0.34957901554404147,0.5545376712328767,0.6547945205479452,0.05873409167699065,154797.0,167704.0
56,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18131,8750,8808,17558,573,4732,610,3396,9.352342857142856,9.348274290921518,0.18730351331972864,0.29075342465753423,0.3429794520547945,0.5016516687549835,81833.0,164137.0
56,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18229,16553,1081,17634,595,8880,1167,6484,9.157192049779496,9.346943404786208,0.355696966372264,0.5551369863013699,0.6550513698630137,0.061302030168991724,151579.0,164824.0
57,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18402,9115,8718,17833,569,4958,696,3452,9.466044980800877,9.440643750350473,0.18758830561895445,0.29554794520547945,0.35513698630136986,0.48886895082151066,86283.0,168355.0
57,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,17905,16262,1047,17309,596,8728,1182,6329,9.206678145369573,9.395112369287654,0.35347668249092434,0.5418664383561644,0.6430650684931507,0.060488763071234616,149719.0,162620.0
58,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18223,8907,8799,17706,517,4879,667,3350,9.402267879196138,9.401106969388907,0.18383361685781704,0.2868150684931507,0.34392123287671234,0.49695018637749916,83746.0,166456.0
58,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,17963,16355,1075,17430,533,8709,1119,6508,9.196025680220115,9.3837636259323,0.36230028391694036,0.5571917808219178,0.6529965753424658,0.06167527251864601,150401.0,163559.0
59,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18424,8789,8974,17763,661,4786,638,3359,9.389805438616452,9.38439452795136,0.1823165436387321,0.2875856164383562,0.34220890410958904,0.5052074536958847,82527.0,166695.0
59,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18359,16565,1122,17687,672,8895,1203,6453,9.184062782976154,9.382540849211285,0.35148973255623944,0.5524828767123288,0.6554794520547945,0.06343642223101713,152134.0,165949.0
60,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18398,8866,8814,17680,718,4872,608,3375,9.368035190615835,9.405373303167421,0.18344385259267312,0.2889554794520548,0.34101027397260275,0.4985294117647059,83057.0,166287.0
60,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18298,16617,957,17574,724,8926,1229,6450,9.234458686886923,9.404233526800956,0.35249754071483225,0.5522260273972602,0.6574486301369863,0.054455445544554455,153449.0,165270.0
61,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18405,8835,8870,17705,700,4752,683,3388,9.479230333899265,9.46269415419373,0.18408041293126867,0.29006849315068495,0.3485445205479452,0.5009884213499012,83749.0,167537.0
61,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18432,16668,1064,17732,700,9061,1184,6396,9.208303335733142,9.398319422512971,0.3470052083333333,0.5476027397260274,0.648972602739726,0.060004511617414845,153484.0,166651.0
62,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18188,8684,8857,17541,647,4694,637,3346,9.320013818516813,9.298728692776923,0.18396745106663734,0.286472602739726,0.34101027397260275,0.5049313038025198,80935.0,163109.0
62,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18295,16641,1001,17642,653,8958,1191,6474,9.155038759689923,9.331141593923592,0.35386717682426894,0.5542808219178083,0.65625,0.05673959868495635,152349.0,164620.0
63,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18321,8894,8560,17454,867,4870,666,3347,9.526984483921744,9.530193651884955,0.1826865345778069,0.2865582191780822,0.34357876712328766,0.4904319926664375,84733.0,166340.0
63,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18360,16493,1062,17555,805,8831,1123,6514,9.20802764809313,9.400911421247509,0.3547930283224401,0.5577054794520548,0.6538527397260274,0.060495585303332385,151868.0,165033.0
64,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18269,8706,8989,17695,574,4677,671,3344,9.345968297725706,9.365922576999152,0.18304231211341618,0.2863013698630137,0.34375,0.5079966092116417,81366.0,165730.0
64,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18183,16522,1085,17607,576,8860,1256,6398,9.211536133639996,9.40222638723235,0.3518671286366386,0.5477739726027397,0.6553082191780822,0.06162321803828023,152193.0,165545.0
65,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18212,8795,8740,17535,677,4721,654,3408,9.346560545764639,9.335671514114628,0.1871293652536789,0.29178082191780824,0.34777397260273973,0.4984317080125463,82203.0,163701.0
65,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18238,16503,1028,17531,707,8861,1244,6376,9.217657395625038,9.398494096172495,0.3495997368132471,0.5458904109589041,0.6523972602739726,0.058638982374080204,152119.0,164765.0
66,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18206,8707,8658,17365,841,4754,649,3297,9.44906397151717,9.438583357327959,0.18109414478743271,0.28227739726027395,0.33784246575342464,0.4985891160380075,82273.0,163901.0
66,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18451,16599,1071,17670,781,8880,1251,6446,9.250195794927405,9.437181663837013,0.3493577583870793,0.5518835616438356,0.6589897260273972,0.06061120543293718,153544.0,166755.0
67,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18066,8791,8775,17566,500,4812,654,3316,9.413149812308042,9.408801093020609,0.18354920845787667,0.2839041095890411,0.3398972602739726,0.4995445747466697,82751.0,165275.0
67,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18283,16594,1140,17734,549,8882,1181,6508,9.165963601301675,9.364384797564002,0.35595908767707707,0.5571917808219178,0.6583047945205479,0.06428329762039021,152100.0,166068.0
68,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18141,8718,8838,17556,585,4705,648,3357,9.378641890341822,9.378958760537708,0.18505043823383496,0.28741438356164384,0.3428938356164384,0.5034176349965823,81763.0,164657.0
68,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18183,16540,1051,17591,592,8875,1169,6479,9.19794437726723,9.382070376897277,0.3563218390804598,0.5547089041095891,0.6547945205479452,0.059746461258598144,152134.0,165040.0
69,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18471,8907,8840,17747,724,4924,613,3357,9.434265184686202,9.36885107342086,0.18174435601754102,0.28741438356164384,0.3398972602739726,0.49811235701808754,84031.0,166269.0
69,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18354,16650,1043,17693,661,8929,1214,6483,9.188348348348349,9.372915842423557,0.35322000653808433,0.5550513698630137,0.6589897260273972,0.05894986717911038,152986.0,165835.0
70,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18037,8781,8707,17488,549,4778,652,3342,9.444937934176062,9.454711802378775,0.18528580140821643,0.28613013698630135,0.34195205479452057,0.497884263494968,82936.0,165344.0
70,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18222,16637,1100,17737,485,8995,1233,6397,9.219270301136023,9.411738174437616,0.3510591592580397,0.5476883561643836,0.6532534246575342,0.06201725207194001,153381.0,166936.0
71,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18321,8714,8898,17612,709,4767,621,3317,9.438719302272206,9.461389961389962,0.18104906937394247,0.28398972602739725,0.33715753424657535,0.505223711106064,82249.0,166634.0
71,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18387,16613,1082,17695,692,8880,1201,6514,9.292481791368205,9.48335688047471,0.35427204002828083,0.5577054794520548,0.6605308219178082,0.06114721672788923,154376.0,167808.0
72,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18388,8822,8839,17661,727,4827,647,3335,9.429607798685105,9.401336277673972,0.18136828366325863,0.2855308219178082,0.34092465753424656,0.5004812864503708,83188.0,166037.0
72,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18201,16508,1026,17534,667,8797,1238,6451,9.221468378967772,9.407779171894605,0.3544310752156475,0.5523116438356165,0.6583047945205479,0.058514885365575454,152228.0,164956.0
73,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18107,8735,8661,17396,711,4735,636,3355,9.320206067544362,9.32990342607496,0.1852874578892141,0.2872431506849315,0.34169520547945204,0.4978730742699471,81412.0,162303.0
73,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18345,16658,1029,17687,658,8984,1191,6463,9.212810661544003,9.391417425227568,0.35230307985827203,0.5533390410958904,0.6553082191780822,0.05817832306213603,153467.0,166106.0
74,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18376,8882,8931,17813,563,4835,673,3363,9.382796667417248,9.457867849323527,0.18301044841097083,0.28792808219178084,0.34554794520547943,0.5013753999887722,83338.0,168473.0
74,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18207,16574,1054,17628,579,8933,1181,6434,9.280740919512489,9.465055593374178,0.35338056791343986,0.5508561643835617,0.6519691780821918,0.05979124120717041,153819.0,166850.0
75,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18337,8836,8889,17725,612,4832,613,3378,9.418175645088276,9.448631875881523,0.18421770191416262,0.2892123287671233,0.34169520547945204,0.5014950634696757,83219.0,167477.0
75,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18152,16526,1061,17587,565,8852,1185,6471,9.232845213602808,9.42230056291579,0.35648964301454383,0.5540239726027397,0.6554794520547945,0.060328651845112866,152582.0,165710.0
76,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18236,8778,8721,17499,737,4827,641,3298,9.430508088402826,9.417852448711354,0.18085106382978725,0.28236301369863015,0.3372431506849315,0.498371335504886,82781.0,164803.0
76,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18297,16536,1027,17563,734,8811,1188,6513,9.26179245283019,9.44286283664522,0.3559599934415478,0.5576198630136986,0.6593321917808219,0.05847520355292376,153153.0,165845.0
77,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18204,8757,8724,17481,723,4709,645,3393,9.388146625556697,9.41925519135061,0.18638760711931443,0.29049657534246576,0.34571917808219177,0.49905611807104855,82212.0,164658.0
77,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18263,16515,1038,17553,710,8890,1226,6379,9.229791099000908,9.407223836381245,0.3492854405081312,0.5461472602739726,0.6511130136986302,0.059135190565715263,152430.0,165125.0
78,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18164,8680,8853,17533,631,4757,668,3246,9.47926267281106,9.459647521816004,0.17870513102840785,0.2779109589041096,0.3351027397260274,0.5049335538698454,82280.0,165856.0
78,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18450,16705,1136,17841,609,8923,1298,6466,9.200478898533373,9.400762289109355,0.3504607046070461,0.5535958904109589,0.6647260273972603,0.06367356089905274,153694.0,167719.0
79,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18394,8780,9016,17796,598,4736,643,3386,9.364578587699317,9.356147448864913,0.18408176579319344,0.2898972602739726,0.3449486301369863,0.5066307035288828,82221.0,166502.0
79,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18351,16631,1095,17726,625,8971,1246,6392,9.234261319223137,9.424348414757983,0.3483188927033949,0.5472602739726027,0.6539383561643836,0.061773665801647296,153575.0,167056.0
80,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18225,8920,8560,17480,745,4831,664,3416,9.447085201793723,9.487471395881007,0.18743484224965706,0.2924657534246575,0.3493150684931507,0.4897025171624714,84268.0,165841.0
80,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18154,16365,1045,17410,744,8767,1176,6404,9.268194317140239,9.456461803561172,0.3527597223752341,0.5482876712328767,0.648972602739726,0.06002297530155083,151674.0,164637.0
81,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18276,8740,8856,17596,680,4756,627,3346,9.421510297482838,9.40941122982496,0.18308163711971986,0.286472602739726,0.3401541095890411,0.5032962036826552,82344.0,165568.0
81,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18256,16553,1017,17570,686,8853,1224,6456,9.199178396665257,9.375128059191804,0.35363716038562665,0.5527397260273973,0.6575342465753424,0.0578827546955037,152274.0,164721.0
82,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18104,8692,8732,17424,680,4719,667,3291,9.372641509433961,9.376606978879707,0.18178303137428192,0.281763698630137,0.33886986301369865,0.501147842056933,81467.0,163378.0
82,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18355,16681,998,17679,676,8960,1189,6512,9.168694922366765,9.345324961819108,0.35478071370198855,0.5575342465753425,0.6593321917808219,0.05645115673963459,152943.0,165216.0
83,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18314,8815,8753,17568,746,4786,654,3370,9.378332387975043,9.3963456284153,0.18401223108004805,0.288527397260274,0.3445205479452055,0.4982354280510018,82670.0,165075.0
83,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18170,16403,1076,17479,691,8787,1213,6394,9.292873254892397,9.478745923679844,0.3518987341772152,0.5474315068493151,0.6512842465753425,0.06155958578866068,152431.0,165679.0
84,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18474,8952,8799,17751,723,4948,589,3403,9.421805183199286,9.427299870429835,0.1842048284074916,0.2913527397260274,0.34178082191780823,0.4956903836403583,84344.0,167344.0
84,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18186,16405,1051,17456,730,8724,1226,6433,9.160256019506248,9.350882218148488,0.3537336412625096,0.5507705479452055,0.655736301369863,0.06020852428964253,150274.0,163229.0
85,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18091,8665,8712,17377,714,4779,608,3266,9.410386612810155,9.352304770673879,0.18053175612182853,0.2796232876712329,0.3316780821917808,0.5013523623180065,81541.0,162515.0
85,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18478,16776,1046,17822,656,8989,1216,6546,9.213638531235098,9.396083492312872,0.3542591189522676,0.5604452054794521,0.664554794520548,0.058691504881607,154568.0,167457.0
86,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18058,8719,8670,17389,669,4723,634,3353,9.290170891157242,9.278854448214389,0.18567947724000444,0.28707191780821917,0.3413527397260274,0.49859106331588937,81001.0,161350.0
86,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18330,16662,995,17657,673,8973,1156,6503,9.227823790661386,9.397745936455797,0.3547735951991271,0.556763698630137,0.655736301369863,0.0563515886050858,153754.0,165936.0
87,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18275,8718,8843,17561,714,4812,623,3268,9.358224363386098,9.324924548715904,0.17882352941176471,0.2797945205479452,0.3331335616438356,0.5035590228346906,81585.0,163755.0
87,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18475,16741,1005,17746,729,8962,1221,6540,9.217728928976763,9.393947931928322,0.35399188092016237,0.559931506849315,0.6644691780821917,0.056632480558999214,154314.0,166705.0
88,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18263,8821,8799,17620,643,4828,655,3328,9.344405396213581,9.33138479001135,0.18222635930570005,0.28493150684931506,0.34101027397260275,0.49937570942111237,82427.0,164419.0
88,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18318,16573,1073,17646,672,8880,1150,6528,9.152416581186268,9.341550493029581,0.3563707828365542,0.5589041095890411,0.6573630136986301,0.06080698175223847,151683.0,164841.0
89,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18436,8854,8903,17757,679,4834,646,3364,9.43426699796702,9.401700737737231,0.18246908223041874,0.288013698630137,0.3433219178082192,0.5013797375682829,83531.0,166946.0
89,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18287,16538,1072,17610,677,8895,1217,6414,9.235215866489296,9.423679727427597,0.3507409635260021,0.5491438356164383,0.6533390410958904,0.06087450312322544,152732.0,165951.0
90,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18302,8746,8679,17425,877,4812,638,3284,9.496912874456894,9.485566714490675,0.17943394164572177,0.28116438356164386,0.3357876712328767,0.498077474892396,83060.0,165286.0
90,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18449,16573,1058,17631,818,8838,1200,6512,9.263802570445906,9.449095343429187,0.3529730608705079,0.5575342465753425,0.6602739726027397,0.060007940559242245,153529.0,166597.0
91,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18092,8750,8719,17469,623,4795,635,3301,9.3776,9.398248325605358,0.1824563342913995,0.2826198630136986,0.336986301369863,0.49911271395042645,82054.0,164178.0
91,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18337,16616,1071,17687,650,8857,1253,6486,9.170558497833413,9.358116130491322,0.3537110759666249,0.5553082191780822,0.6625856164383561,0.06055294849324362,152378.0,165517.0
92,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18025,8683,8723,17406,619,4737,630,3303,9.33859265230911,9.297426174882224,0.18324549237170595,0.28279109589041096,0.33672945205479454,0.5011490290704355,81087.0,161831.0
92,0,4,0.0,0.4,0.5,0.5,0.0,0.1,2,18352,16731,1032,17763,589,8958,1218,6523,9.177634331480485,9.359455047007826,0.35543809938971227,0.5584760273972603,0.6627568493150685,0.05809829420705962,153551.0,166252.0
93,0,4,0.0,0.4,0.5,0.5,0.0,0.1,1,18258,8911,8899,17810,448,4855,649,3395,9.33767253955785,9.353284671532847,0.1859458867345821,0.2906678082191781,0.3462328767123288,0.49966311061201574,83208.0,166582.0
